task_id,homology_config_id,seed,cluster_id,total_count,positive_count,negative_count,mixed_label_cluster,partition
amp_vs_without_amp_evidence,H70,0,H70_dc4ab38b79df27b7,71,70,1,1,test
amp_vs_without_amp_evidence,H70,0,H70_34c433dd775898e6,70,0,70,0,validation
amp_vs_without_amp_evidence,H70,0,H70_4e6e5f397a1d3236,69,69,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_1abb8df09e80b1f8,67,67,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d0667e64ef6a218a,67,0,67,0,validation
amp_vs_without_amp_evidence,H70,0,H70_10d0da3b4e333a4b,67,0,67,0,validation
amp_vs_without_amp_evidence,H70,0,H70_04977b622472033d,67,64,3,1,validation
amp_vs_without_amp_evidence,H70,0,H70_7af62b14f0c80084,66,0,66,0,validation
amp_vs_without_amp_evidence,H70,0,H70_c2f0bba0a2dbd56b,65,65,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_852b583e52a1fe97,65,65,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_85882a97c90b5e37,62,0,62,0,test
amp_vs_without_amp_evidence,H70,0,H70_45b42d92c1470085,59,0,59,0,validation
amp_vs_without_amp_evidence,H70,0,H70_2a255d9fa3186127,58,58,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_315d7ffe73b68bb5,58,58,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8aad3f78624181ea,58,4,54,1,validation
amp_vs_without_amp_evidence,H70,0,H70_dad68537c6b17a05,55,0,55,0,test
amp_vs_without_amp_evidence,H70,0,H70_89c8053bffd1fea2,55,54,1,1,validation
amp_vs_without_amp_evidence,H70,0,H70_be4f72c738b027f3,53,53,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ce05129a2bdf74a7,52,52,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_caadc1d199b360ed,51,51,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_6432c904236beacc,51,51,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_66406d5312cbc69a,50,0,50,0,validation
amp_vs_without_amp_evidence,H70,0,H70_2aab94e0c39025cf,49,49,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_23eb668d9ce2c5ab,49,0,49,0,validation
amp_vs_without_amp_evidence,H70,0,H70_c33709dc5e5b2cac,49,0,49,0,test
amp_vs_without_amp_evidence,H70,0,H70_200eeb7f54dd8294,48,48,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_fce8ac508fc551a4,48,48,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_7a3792eaf885c4b3,48,0,48,0,test
amp_vs_without_amp_evidence,H70,0,H70_268159f9769a49fe,47,0,47,0,test
amp_vs_without_amp_evidence,H70,0,H70_8fd1e97313165020,47,0,47,0,test
amp_vs_without_amp_evidence,H70,0,H70_f585314ef0e4763d,47,4,43,1,test
amp_vs_without_amp_evidence,H70,0,H70_53111f4540c2a5d9,46,46,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_faa2acfa86040d8b,46,46,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_b345280cd52aec17,46,46,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_3785e15a2fb3d76a,46,46,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_98ba54b12edd76cf,45,45,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_e1594a4ce351a3f0,45,45,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_f064130f588cea90,44,44,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_eb44500917ae687c,44,44,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_e516d27418c758f7,44,0,44,0,test
amp_vs_without_amp_evidence,H70,0,H70_1088e3a047302bc2,43,43,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_fd7b465da56d0ec4,43,8,35,1,validation
amp_vs_without_amp_evidence,H70,0,H70_bacc6c450e9ee99a,41,0,41,0,test
amp_vs_without_amp_evidence,H70,0,H70_50adc2a71c235897,41,41,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_8521bd5c7545fb77,41,41,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b3e9d7f05c73e913,41,41,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f568db2baafc075e,41,41,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_966306d4991654aa,41,0,41,0,validation
amp_vs_without_amp_evidence,H70,0,H70_bef8f2971f99f110,41,1,40,1,validation
amp_vs_without_amp_evidence,H70,0,H70_6534c78a4bb3e694,41,1,40,1,validation
amp_vs_without_amp_evidence,H70,0,H70_ab0b5a218787afde,40,37,3,1,validation
amp_vs_without_amp_evidence,H70,0,H70_a4d6a0454344f559,39,39,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_6c0bdbcdc6f2c3da,39,0,39,0,test
amp_vs_without_amp_evidence,H70,0,H70_e54ab477490f024b,39,0,39,0,test
amp_vs_without_amp_evidence,H70,0,H70_631672ac475bbf8f,38,38,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_dc61ec49de45308b,38,0,38,0,validation
amp_vs_without_amp_evidence,H70,0,H70_12dce0b39d80950c,38,0,38,0,test
amp_vs_without_amp_evidence,H70,0,H70_537e735d011d68ab,38,0,38,0,test
amp_vs_without_amp_evidence,H70,0,H70_28b4aa930e66d1c0,38,38,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_bb43c5b5040f068d,38,38,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_e71987d7ecbd07a7,38,0,38,0,validation
amp_vs_without_amp_evidence,H70,0,H70_bde399d9c160d8a5,37,0,37,0,validation
amp_vs_without_amp_evidence,H70,0,H70_5839c8527c3ff562,37,0,37,0,validation
amp_vs_without_amp_evidence,H70,0,H70_70caef74014c4cf4,37,0,37,0,validation
amp_vs_without_amp_evidence,H70,0,H70_2dc17356b1b0e385,37,34,3,1,test
amp_vs_without_amp_evidence,H70,0,H70_0fda5c0a3e84be53,36,36,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_0f5d9af8594f4e4e,36,36,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b6b4fd09213d9bf4,36,0,36,0,validation
amp_vs_without_amp_evidence,H70,0,H70_2308c2294f472468,36,26,10,1,validation
amp_vs_without_amp_evidence,H70,0,H70_7718741440f17c5f,35,0,35,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d279594bffda257d,35,35,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_b3905b4334f95f99,35,0,35,0,validation
amp_vs_without_amp_evidence,H70,0,H70_54d2b9983ded139c,35,35,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_dc932a5c9e432a29,35,0,35,0,validation
amp_vs_without_amp_evidence,H70,0,H70_9aa18cbbb25ec25f,35,35,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_3804e9df4f00d271,34,34,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_941126a345c3aeb8,34,34,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_1e34055a8b091a38,34,34,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_38ff1d633677dceb,34,34,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_977024a709a28069,34,0,34,0,validation
amp_vs_without_amp_evidence,H70,0,H70_320f993d22e050d9,33,0,33,0,validation
amp_vs_without_amp_evidence,H70,0,H70_c04e824ba74d828a,33,33,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_baa35dd016d796fa,33,0,33,0,test
amp_vs_without_amp_evidence,H70,0,H70_bf1420e2822f7028,33,23,10,1,test
amp_vs_without_amp_evidence,H70,0,H70_9f6e3477bddf3559,32,32,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_059ae2cc82fbdfa1,32,32,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_1cf570c8de7721cb,32,0,32,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ce75430673b32cdd,32,32,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cad50ae26e72351d,32,0,32,0,validation
amp_vs_without_amp_evidence,H70,0,H70_7dbf68e5fc31d652,32,32,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_96f2705eb6fb9bb5,32,0,32,0,validation
amp_vs_without_amp_evidence,H70,0,H70_9e795165e890a231,31,0,31,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cae618b0e305941a,31,31,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_1c8f40173585456c,31,31,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_234fa9eb3ca9671f,31,31,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ba26957edb3358a6,31,31,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_aa1284f9509204f4,31,31,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f75efcb5effcb2fa,31,1,30,1,test
amp_vs_without_amp_evidence,H70,0,H70_0819cd67c4a04cab,30,0,30,0,test
amp_vs_without_amp_evidence,H70,0,H70_d4eee33b50bf325e,30,0,30,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8f6a969dd5d31c35,30,30,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8dc45e18790a8b14,30,0,30,0,validation
amp_vs_without_amp_evidence,H70,0,H70_9f1fc18707d2897b,30,30,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_72c65fa148a77415,30,30,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f9bdf20b56e74f77,29,0,29,0,test
amp_vs_without_amp_evidence,H70,0,H70_eecdfbca6b4f00eb,29,0,29,0,test
amp_vs_without_amp_evidence,H70,0,H70_f61bb6150bc588d1,29,0,29,0,test
amp_vs_without_amp_evidence,H70,0,H70_0014116a11f536f7,29,20,9,1,test
amp_vs_without_amp_evidence,H70,0,H70_49f2e6e2325138c6,29,16,13,1,test
amp_vs_without_amp_evidence,H70,0,H70_e0f42afbcd82f1cd,28,0,28,0,test
amp_vs_without_amp_evidence,H70,0,H70_35f7578db5977617,28,28,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8b9e08cc45bc38cb,28,0,28,0,test
amp_vs_without_amp_evidence,H70,0,H70_be0879fdcb3b718b,28,0,28,0,validation
amp_vs_without_amp_evidence,H70,0,H70_57c6135396cc58c1,28,0,28,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cea2c7d6b2948476,28,28,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_c783110a554f38ad,28,28,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_8714e5ad230c4b3f,28,28,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_fe25d3ee124bb8d1,28,28,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_3762c7376c6bba85,28,0,28,0,validation
amp_vs_without_amp_evidence,H70,0,H70_7fe7f0826000ae51,28,0,28,0,validation
amp_vs_without_amp_evidence,H70,0,H70_083de7083a2fbb09,28,0,28,0,test
amp_vs_without_amp_evidence,H70,0,H70_d7d6fc5ab0513dbf,28,0,28,0,validation
amp_vs_without_amp_evidence,H70,0,H70_64b7396aa9ecf57f,28,25,3,1,validation
amp_vs_without_amp_evidence,H70,0,H70_77000e8d91aaf307,28,18,10,1,test
amp_vs_without_amp_evidence,H70,0,H70_5fc62b379f3277d3,27,0,27,0,test
amp_vs_without_amp_evidence,H70,0,H70_e2c261dcefc9789e,27,27,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_39195da53f769fb0,27,27,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_006cadeb3feb6665,27,0,27,0,test
amp_vs_without_amp_evidence,H70,0,H70_c9efd027486c88ea,27,27,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_4b61f6fab876c66c,27,0,27,0,test
amp_vs_without_amp_evidence,H70,0,H70_9e339a2ab55e7fbf,27,27,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_7e9d2203d4103497,27,26,1,1,test
amp_vs_without_amp_evidence,H70,0,H70_d4cbea7ead4c2948,26,26,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_833972f9e4487440,26,26,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_7127ce4aa6712990,26,26,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_4768e457b1a4945d,26,0,26,0,validation
amp_vs_without_amp_evidence,H70,0,H70_baa3ffde92bad226,26,26,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_8053877551aa165b,26,0,26,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ca90117d94b9fabb,26,26,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ac480d69c284d2cc,26,1,25,1,validation
amp_vs_without_amp_evidence,H70,0,H70_0fd381bed8001f23,26,1,25,1,validation
amp_vs_without_amp_evidence,H70,0,H70_b5a4cff913dfaa97,26,25,1,1,validation
amp_vs_without_amp_evidence,H70,0,H70_166a5c7fc5b9a126,26,25,1,1,test
amp_vs_without_amp_evidence,H70,0,H70_5bed7fe23e642169,25,25,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_864bc43fda5162b5,25,25,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_3a247b9a13b55bca,25,0,25,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f5ca161e2e0f196c,25,0,25,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b070474c7a170557,25,25,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_9c5f924d556ec8ef,25,0,25,0,validation
amp_vs_without_amp_evidence,H70,0,H70_aca365932d018f62,25,0,25,0,validation
amp_vs_without_amp_evidence,H70,0,H70_9a541f1a7e438534,25,0,25,0,validation
amp_vs_without_amp_evidence,H70,0,H70_da8de149486929e1,25,23,2,1,validation
amp_vs_without_amp_evidence,H70,0,H70_3498c2bd1257214d,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_5b1b2714c097e3d7,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_c74659268508ec5a,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_3394265082863a1e,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_4de82c20a0760502,24,24,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_f6f4ce826d589f60,24,0,24,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cec5061af887baed,24,24,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_714b1116b3330ab9,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_ba8498c62fb81e22,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_72313ef6db662c32,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_7a70bde1e2749b8a,24,0,24,0,test
amp_vs_without_amp_evidence,H70,0,H70_632581078f6f0c44,23,23,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_02c1ce0cc7c74b2b,23,23,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_f5f1dfc53dc913f7,23,0,23,0,validation
amp_vs_without_amp_evidence,H70,0,H70_42bf87fa42d06f63,23,23,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f716c03e229e0d42,23,0,23,0,validation
amp_vs_without_amp_evidence,H70,0,H70_754dbcd96b0e88ed,23,0,23,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ca3289dc3ba85177,23,23,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d4b122a0a72967e3,23,23,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cd17b2dc410112dc,23,21,2,1,test
amp_vs_without_amp_evidence,H70,0,H70_e7d848e3e0a9ff48,23,5,18,1,test
amp_vs_without_amp_evidence,H70,0,H70_c2a20aaae04cd06f,22,22,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_57981433a1416853,22,0,22,0,test
amp_vs_without_amp_evidence,H70,0,H70_8752bae40449426b,22,22,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_7c1a18457176964c,22,22,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_021842cb20649671,22,22,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_0cbf436a1b136d8a,22,0,22,0,validation
amp_vs_without_amp_evidence,H70,0,H70_7738e69b9e8a1bb6,22,22,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d68c54d154c921e3,22,0,22,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d3a76320cb6d2fd4,22,0,22,0,test
amp_vs_without_amp_evidence,H70,0,H70_9355dc19de210d86,22,0,22,0,test
amp_vs_without_amp_evidence,H70,0,H70_7ae6b9699030f1d0,22,22,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_666e1473116ff363,22,22,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_96f6588901fce5ea,22,22,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_22ecc4d18505dd4c,22,2,20,1,test
amp_vs_without_amp_evidence,H70,0,H70_7ac9ad82c92b2a79,22,4,18,1,validation
amp_vs_without_amp_evidence,H70,0,H70_70ad9c14a3304151,21,0,21,0,test
amp_vs_without_amp_evidence,H70,0,H70_1ff7d1835dabfe66,21,21,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_dd0ee721c3a9140e,21,21,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f05d1f51a4af453b,21,0,21,0,validation
amp_vs_without_amp_evidence,H70,0,H70_aa7153bd5a2e6cb1,21,21,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_46357fe1644db8bf,21,0,21,0,validation
amp_vs_without_amp_evidence,H70,0,H70_bc328813f108b335,21,21,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_10fa952318d9e863,21,0,21,0,validation
amp_vs_without_amp_evidence,H70,0,H70_eceee5905351dc25,21,21,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_e0756606b60158f5,21,0,21,0,test
amp_vs_without_amp_evidence,H70,0,H70_8682571a564fc599,21,0,21,0,test
amp_vs_without_amp_evidence,H70,0,H70_3e1b4494528b4b3d,21,21,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_5b6bc09c61b5434e,21,2,19,1,test
amp_vs_without_amp_evidence,H70,0,H70_07595de66a7932d6,20,0,20,0,test
amp_vs_without_amp_evidence,H70,0,H70_e7f3eede2ff04178,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b3b96aa93854ace9,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_589a8de5e6aebe1d,20,0,20,0,test
amp_vs_without_amp_evidence,H70,0,H70_52529f3bb4338980,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_3647480b6b87cb5f,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_2d4144f61d373b5a,20,0,20,0,validation
amp_vs_without_amp_evidence,H70,0,H70_cb146190d232bde0,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ecc5ea1fdd5a5518,20,0,20,0,test
amp_vs_without_amp_evidence,H70,0,H70_a836231d8c92577d,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_7411d0344018778a,20,0,20,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b72028623789bfd0,20,20,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_2da20ad8aa92c573,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d8aa349d45639b43,20,0,20,0,test
amp_vs_without_amp_evidence,H70,0,H70_40ec51388eb14fd1,20,0,20,0,test
amp_vs_without_amp_evidence,H70,0,H70_bc23e97d3a8cfe4c,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_0d93092e3a286772,20,20,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_1f6f2052820a34f4,20,17,3,1,validation
amp_vs_without_amp_evidence,H70,0,H70_8fa614e1743295fe,20,5,15,1,test
amp_vs_without_amp_evidence,H70,0,H70_098c5b5f5f115db8,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_008bdaede8d5e806,19,0,19,0,test
amp_vs_without_amp_evidence,H70,0,H70_8118b7781239b47f,19,19,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_0b31cd425d4a85e8,19,0,19,0,validation
amp_vs_without_amp_evidence,H70,0,H70_b3040d0ac8c35380,19,0,19,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f756ed25563d298a,19,0,19,0,validation
amp_vs_without_amp_evidence,H70,0,H70_19184d0318b67010,19,0,19,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ca5ba7d47eae39de,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_cc1f46a33682508f,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_4dca54a820112e0d,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_4bf6e042cbff3772,19,0,19,0,test
amp_vs_without_amp_evidence,H70,0,H70_c0de71f66daea9e2,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_ef636a535dee2a4e,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_46a80da70dcb8469,19,0,19,0,test
amp_vs_without_amp_evidence,H70,0,H70_c8e550986990df06,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_c57ce497ed9e682b,19,0,19,0,test
amp_vs_without_amp_evidence,H70,0,H70_d823b0a290ef968b,19,19,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_c7789865b71bd085,19,1,18,1,test
amp_vs_without_amp_evidence,H70,0,H70_fceeb0fbe3d62db7,18,0,18,0,test
amp_vs_without_amp_evidence,H70,0,H70_e61dbad005aaefcb,18,0,18,0,validation
amp_vs_without_amp_evidence,H70,0,H70_4beed61797998940,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ab2459d101974b60,18,0,18,0,validation
amp_vs_without_amp_evidence,H70,0,H70_50d0cdad208c5b06,18,0,18,0,validation
amp_vs_without_amp_evidence,H70,0,H70_535f790a62612b9c,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ea5d5bde65f12a01,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_58956e7178437343,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_d0633f011094ec43,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_005bdb8f54904c7a,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_692820b5dcaa9348,18,0,18,0,validation
amp_vs_without_amp_evidence,H70,0,H70_5ccbd2337aba8988,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f8eb60f5579c6868,18,0,18,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f88988684913a9c6,18,18,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_50071be8e03b5a67,18,18,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_d84e8bd419aae345,18,11,7,1,test
amp_vs_without_amp_evidence,H70,0,H70_062dd69b218ea2a1,17,17,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_7252247af1df1b92,17,0,17,0,test
amp_vs_without_amp_evidence,H70,0,H70_aabaeabdfe99ea82,17,17,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_90ef976c0cea5cc3,17,17,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_aa88bb4543ce7165,17,17,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_6f8f276e37be33a7,17,0,17,0,test
amp_vs_without_amp_evidence,H70,0,H70_df0dd22810fd8d58,17,17,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_c9ce11f669861ccc,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_71fe0ce2f304ed1b,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_210dd751fcd8a6cb,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_f4b4225929b2eb90,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8b348ff6247b893f,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_884aee5315c8a2eb,17,0,17,0,validation
amp_vs_without_amp_evidence,H70,0,H70_02a188121d2c6f36,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_aa8a281e7be9c92f,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_64ba351aab3c25a3,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_73f6fd18bbbe0b09,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_a890398a86d31b2b,17,0,17,0,test
amp_vs_without_amp_evidence,H70,0,H70_453aeb06e0458692,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_ecde58141c3c9df6,17,0,17,0,test
amp_vs_without_amp_evidence,H70,0,H70_4ed8e6bfc4ab33c7,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_23f9dfd580a27d6d,17,17,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_19fce2436e594d03,17,0,17,0,validation
amp_vs_without_amp_evidence,H70,0,H70_801754f9a585d7ec,17,1,16,1,validation
amp_vs_without_amp_evidence,H70,0,H70_765f7a1b7f6729e7,17,3,14,1,validation
amp_vs_without_amp_evidence,H70,0,H70_077a207067ee43f4,16,16,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_8ed6e7b03a170010,16,0,16,0,validation
amp_vs_without_amp_evidence,H70,0,H70_22e7ece849ef7580,16,16,0,0,validation
amp_vs_without_amp_evidence,H70,0,H70_454d5551a95489b9,16,0,16,0,test
amp_vs_without_amp_evidence,H70,0,H70_4af1cbb6e3d9cce5,16,16,0,0,test
amp_vs_without_amp_evidence,H70,0,H70_e69397010515b2e2,16,0,16,0,test
