task_id,homology_config_id,seed,cluster_id,total_count,positive_count,negative_count,mixed_label_cluster,partition
amp_vs_without_amp_evidence,H50,2,H50_3ba1c23e79433b35,107,0,107,0,test
amp_vs_without_amp_evidence,H50,2,H50_9e5690715c91da40,105,105,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_4222828fe96dc592,99,98,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_5d684d02386dc72e,98,97,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_b3fa3eebfc9410a9,95,95,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_73bb1e267b0a7802,94,0,94,0,validation
amp_vs_without_amp_evidence,H50,2,H50_82df4dff003966d3,91,88,3,1,validation
amp_vs_without_amp_evidence,H50,2,H50_5154b52a2ba318c0,89,88,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_0b6700b8e0c4abe6,88,0,88,0,test
amp_vs_without_amp_evidence,H50,2,H50_c96bb296c849f317,83,80,3,1,test
amp_vs_without_amp_evidence,H50,2,H50_f5950e261ed647f8,82,0,82,0,test
amp_vs_without_amp_evidence,H50,2,H50_90ca20591c2cd411,82,0,82,0,validation
amp_vs_without_amp_evidence,H50,2,H50_cf28e13c5e1bc8d7,80,0,80,0,test
amp_vs_without_amp_evidence,H50,2,H50_1d98adf0053c1ddd,78,58,20,1,test
amp_vs_without_amp_evidence,H50,2,H50_180c24ea9d8cf257,76,76,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_2bca6393fcb36a88,74,70,4,1,validation
amp_vs_without_amp_evidence,H50,2,H50_c021ecd8577f8797,74,8,66,1,validation
amp_vs_without_amp_evidence,H50,2,H50_48c4624c8bddcb42,73,73,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_7e87479c95981b1a,73,0,73,0,validation
amp_vs_without_amp_evidence,H50,2,H50_75a100f23c62f6f4,72,4,68,1,validation
amp_vs_without_amp_evidence,H50,2,H50_11180ea834242036,71,0,71,0,test
amp_vs_without_amp_evidence,H50,2,H50_366b62bf86ae54af,71,68,3,1,test
amp_vs_without_amp_evidence,H50,2,H50_48f9971de93ea5bc,71,4,67,1,validation
amp_vs_without_amp_evidence,H50,2,H50_cdeee632a2065671,69,0,69,0,validation
amp_vs_without_amp_evidence,H50,2,H50_d3a209d2326279dd,69,0,69,0,test
amp_vs_without_amp_evidence,H50,2,H50_af120e84d31f8f92,68,68,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c0a9dff3e7c56346,66,0,66,0,test
amp_vs_without_amp_evidence,H50,2,H50_4a296401b5bdacbd,66,0,66,0,test
amp_vs_without_amp_evidence,H50,2,H50_28553f92c771ddf7,66,66,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c4af80da446e8c44,65,65,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_a6b83be0dc68478d,65,65,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_ed7d220be33aa940,65,0,65,0,validation
amp_vs_without_amp_evidence,H50,2,H50_68ac0adcfd358f75,64,0,64,0,validation
amp_vs_without_amp_evidence,H50,2,H50_dda98a97f8202702,63,0,63,0,validation
amp_vs_without_amp_evidence,H50,2,H50_437ce5d05469e757,63,63,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_c8b9016c24f28463,63,0,63,0,test
amp_vs_without_amp_evidence,H50,2,H50_d52a8060c3294784,63,2,61,1,validation
amp_vs_without_amp_evidence,H50,2,H50_6511899749194a14,62,0,62,0,validation
amp_vs_without_amp_evidence,H50,2,H50_6e1e3937c2e7bd0f,62,1,61,1,validation
amp_vs_without_amp_evidence,H50,2,H50_854d2746ce0fad5d,61,1,60,1,test
amp_vs_without_amp_evidence,H50,2,H50_0903d6b9b7896485,60,0,60,0,validation
amp_vs_without_amp_evidence,H50,2,H50_3d107c3e11ea8bb5,59,41,18,1,test
amp_vs_without_amp_evidence,H50,2,H50_e747c9c6934ba916,58,58,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_6853d898f45b996c,58,58,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_e7c3911037e77234,58,57,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_1ef85b7a60e9bc4e,57,0,57,0,test
amp_vs_without_amp_evidence,H50,2,H50_a2b5e73173d16b72,56,0,56,0,test
amp_vs_without_amp_evidence,H50,2,H50_ebbef4f5ece7924c,56,0,56,0,test
amp_vs_without_amp_evidence,H50,2,H50_4174a8bea1744854,56,0,56,0,test
amp_vs_without_amp_evidence,H50,2,H50_4e04e91b035c631f,55,0,55,0,test
amp_vs_without_amp_evidence,H50,2,H50_77ed065ae8d39e9c,55,0,55,0,test
amp_vs_without_amp_evidence,H50,2,H50_6c166b969cb0a2f4,55,54,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_296f6804b44863c0,54,54,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_0d4ec33de34c26bc,54,54,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_ee543480a107d997,53,0,53,0,test
amp_vs_without_amp_evidence,H50,2,H50_c65f2c5a77d55a3e,53,0,53,0,validation
amp_vs_without_amp_evidence,H50,2,H50_eef93a2a12bad99a,53,53,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_6c2bea32ffd9850c,52,0,52,0,validation
amp_vs_without_amp_evidence,H50,2,H50_ff998cec15ad6d2a,52,0,52,0,validation
amp_vs_without_amp_evidence,H50,2,H50_acf1d16f86bee259,52,52,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1c2a164e90885564,52,52,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_5509a2b69cbce8e1,51,0,51,0,test
amp_vs_without_amp_evidence,H50,2,H50_7a067e78683a7de1,51,0,51,0,test
amp_vs_without_amp_evidence,H50,2,H50_40c279e0e771b2d6,51,51,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_a4affb5a088fe02b,50,2,48,1,test
amp_vs_without_amp_evidence,H50,2,H50_d27384da1e57d28f,50,3,47,1,validation
amp_vs_without_amp_evidence,H50,2,H50_ad33bb7f3a99325d,49,49,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1b5c957a702ed450,49,49,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_28de1f4f611477f0,49,49,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_8191374b2e5aeffb,49,1,48,1,validation
amp_vs_without_amp_evidence,H50,2,H50_5059281b4b17b9bc,48,48,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_ad3d930351408df5,48,48,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_4ab979466a7069f6,48,0,48,0,test
amp_vs_without_amp_evidence,H50,2,H50_b5cb5fb37b31a620,48,0,48,0,test
amp_vs_without_amp_evidence,H50,2,H50_e98af778311270bf,48,48,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_e4b71a7e84dad421,48,1,47,1,validation
amp_vs_without_amp_evidence,H50,2,H50_6e610baaae9c960a,48,47,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_740a8e6212443937,48,4,44,1,test
amp_vs_without_amp_evidence,H50,2,H50_ee565c98a657d728,47,47,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_3648d1711134eabf,47,47,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c998fdc8bd7c69ec,46,0,46,0,test
amp_vs_without_amp_evidence,H50,2,H50_6dcc9dd23c4b36c6,46,46,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_d6948e8bc192872a,46,46,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_dc223fa2689d375b,46,0,46,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f4261a2d0bb58f6c,45,45,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_d3cfdd933373abf8,45,45,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_fb3b33fe6208ef01,45,45,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_bd26866ff6698c3a,45,0,45,0,test
amp_vs_without_amp_evidence,H50,2,H50_9e6bff46854beebd,45,44,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_726edee020fb0794,45,41,4,1,validation
amp_vs_without_amp_evidence,H50,2,H50_b4c102aa7d692e3f,43,0,43,0,test
amp_vs_without_amp_evidence,H50,2,H50_e19d459ee41a799c,43,0,43,0,validation
amp_vs_without_amp_evidence,H50,2,H50_2212e6246519fc56,43,8,35,1,validation
amp_vs_without_amp_evidence,H50,2,H50_461ed3dededa9ad8,42,42,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_dae6fc6eb3c5f4ed,42,0,42,0,validation
amp_vs_without_amp_evidence,H50,2,H50_46bcb0e24b3a27e1,42,42,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_dabaf00a5b56a5af,42,30,12,1,validation
amp_vs_without_amp_evidence,H50,2,H50_b0a077e87804402d,41,0,41,0,validation
amp_vs_without_amp_evidence,H50,2,H50_4d6acb459d854aa2,41,0,41,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f5a54aae5fb83f47,41,0,41,0,test
amp_vs_without_amp_evidence,H50,2,H50_99f30ef19b1263b0,41,41,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_2a088a6285a880bf,41,41,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_74fbc553f96e967d,41,0,41,0,validation
amp_vs_without_amp_evidence,H50,2,H50_d5efc43b4dafbdb6,41,6,35,1,test
amp_vs_without_amp_evidence,H50,2,H50_5625e1d2b425ec24,41,10,31,1,validation
amp_vs_without_amp_evidence,H50,2,H50_aebe050833990221,40,40,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_cb5d2e7d57b5e60c,40,40,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_b06b284921408dbf,40,40,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c82ff2229f36deba,40,37,3,1,test
amp_vs_without_amp_evidence,H50,2,H50_cec410ab47806dbc,39,39,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_2ece7cc8134e0c08,39,0,39,0,test
amp_vs_without_amp_evidence,H50,2,H50_7c5ee626802bf3fc,38,0,38,0,test
amp_vs_without_amp_evidence,H50,2,H50_699786bbe8e1a833,38,0,38,0,test
amp_vs_without_amp_evidence,H50,2,H50_ff435e44577cd586,38,0,38,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1b7f004b0aae9fb5,37,0,37,0,test
amp_vs_without_amp_evidence,H50,2,H50_e5873e08a598fe29,37,0,37,0,validation
amp_vs_without_amp_evidence,H50,2,H50_e3bd76c47f49cc25,37,36,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_17303407fcb7eab5,37,27,10,1,test
amp_vs_without_amp_evidence,H50,2,H50_8fda9727d4a65203,36,36,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_fde84f1a3c28c643,36,36,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_90e02b0e2a1c760a,36,36,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_2e546274ce1585c3,35,35,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_6b29df3eb432f95a,35,35,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_9792933da8a0ec1b,35,35,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_e3d09d13bcb728e4,35,34,1,1,validation
amp_vs_without_amp_evidence,H50,2,H50_e02f46f52e2cd4c3,34,0,34,0,validation
amp_vs_without_amp_evidence,H50,2,H50_4388ce46481fbba1,34,34,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_3657b06ffd5bfcf9,34,34,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_28f414532597e7d4,34,0,34,0,validation
amp_vs_without_amp_evidence,H50,2,H50_7ddf0a64af7b8378,34,34,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_42ac80518205c0d3,34,34,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_18be040ec91f7ff9,34,34,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_cd43e2fed2a7d73e,33,0,33,0,validation
amp_vs_without_amp_evidence,H50,2,H50_9a2042049b90f67b,33,0,33,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1f6505204b514363,33,0,33,0,test
amp_vs_without_amp_evidence,H50,2,H50_bb79ff0ad5a16eec,33,33,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_a975f34e8f411fe4,33,0,33,0,validation
amp_vs_without_amp_evidence,H50,2,H50_a64b2df6b39cf98d,33,32,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_cde24f55b2dbe61c,33,31,2,1,validation
amp_vs_without_amp_evidence,H50,2,H50_bde1ab5187e53dbf,32,32,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_ca7ff041e814445a,32,32,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_6d2f0d7146cf7ebe,32,32,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_6fa69ff438531ff2,32,32,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_8289f88633f09d16,32,0,32,0,validation
amp_vs_without_amp_evidence,H50,2,H50_540725d561c97872,32,0,32,0,validation
amp_vs_without_amp_evidence,H50,2,H50_0d8399796267131a,32,32,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f19db9c82d088b58,32,0,32,0,test
amp_vs_without_amp_evidence,H50,2,H50_364958ea0aae03b1,31,0,31,0,test
amp_vs_without_amp_evidence,H50,2,H50_f6a24d9272e368af,31,0,31,0,test
amp_vs_without_amp_evidence,H50,2,H50_3e47693ad0a83c0a,31,0,31,0,test
amp_vs_without_amp_evidence,H50,2,H50_b69340dc12733785,31,0,31,0,validation
amp_vs_without_amp_evidence,H50,2,H50_742e372e71a357ac,31,31,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1686ff42efab7f2b,31,0,31,0,test
amp_vs_without_amp_evidence,H50,2,H50_b5d96a15bd953c48,30,30,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_82842487bde344fc,30,0,30,0,test
amp_vs_without_amp_evidence,H50,2,H50_daea4415369294fc,30,30,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_60dffc2a2b81509d,30,30,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_014250533239dab6,30,30,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_dc20626f3cdea606,30,0,30,0,validation
amp_vs_without_amp_evidence,H50,2,H50_37173d3eeb4ce5d5,30,30,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_34bf81e5b1c0367a,30,1,29,1,validation
amp_vs_without_amp_evidence,H50,2,H50_0550c771fe5a052a,30,5,25,1,validation
amp_vs_without_amp_evidence,H50,2,H50_34a02ffdc7cc2ec8,29,29,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_5979f6144a653718,29,0,29,0,test
amp_vs_without_amp_evidence,H50,2,H50_cb759290cd356f03,29,29,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_864b7e6ce01d74b4,29,0,29,0,test
amp_vs_without_amp_evidence,H50,2,H50_757dda157606a02c,29,0,29,0,test
amp_vs_without_amp_evidence,H50,2,H50_aa968fbcd04ed1fa,29,16,13,1,test
amp_vs_without_amp_evidence,H50,2,H50_b0f761820764c701,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c1750fca6dd58bd1,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_a36df294ac76cfeb,28,28,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_4b8619cc248de9b7,28,28,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_80e009cb83f3e0ce,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_d4ed45111685ff21,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_0f78870f052e3cb6,28,0,28,0,validation
amp_vs_without_amp_evidence,H50,2,H50_9b1f445380b69271,28,0,28,0,validation
amp_vs_without_amp_evidence,H50,2,H50_903a9a07ff9b4647,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_fcc3bc807fd75d47,28,0,28,0,validation
amp_vs_without_amp_evidence,H50,2,H50_b50fa81aca36b88a,28,0,28,0,test
amp_vs_without_amp_evidence,H50,2,H50_358cb24d09555036,28,28,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_b91474f24283944f,28,28,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_1083648e2220a59e,28,28,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_47214c330beae645,28,27,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_7da288d4d7e7953e,28,18,10,1,test
amp_vs_without_amp_evidence,H50,2,H50_f857893f6a730ed2,27,0,27,0,test
amp_vs_without_amp_evidence,H50,2,H50_c10adf1d56dd54bb,27,0,27,0,test
amp_vs_without_amp_evidence,H50,2,H50_16413dacca7949fb,27,0,27,0,test
amp_vs_without_amp_evidence,H50,2,H50_fc801d5e92483142,27,27,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_4d05a581bc7b6e25,27,0,27,0,validation
amp_vs_without_amp_evidence,H50,2,H50_a5784098620267b3,27,25,2,1,test
amp_vs_without_amp_evidence,H50,2,H50_bcf3e4e6f8cb8a2f,27,5,22,1,validation
amp_vs_without_amp_evidence,H50,2,H50_168f4e5d6418363a,26,0,26,0,validation
amp_vs_without_amp_evidence,H50,2,H50_5028e236eeaa6fd4,26,0,26,0,validation
amp_vs_without_amp_evidence,H50,2,H50_51d10540a0095486,26,0,26,0,validation
amp_vs_without_amp_evidence,H50,2,H50_441b7086ceb41e88,26,0,26,0,validation
amp_vs_without_amp_evidence,H50,2,H50_75620677989a88d4,26,26,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_63c8968d1cbd5005,26,0,26,0,test
amp_vs_without_amp_evidence,H50,2,H50_7fb95929c7223c49,26,26,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1c903715cf9a65f3,26,25,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_350a7d47080fc172,26,22,4,1,test
amp_vs_without_amp_evidence,H50,2,H50_5f1153c0a99db7e4,25,25,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_faa6032bd3e4940d,25,0,25,0,test
amp_vs_without_amp_evidence,H50,2,H50_96a0bddc205774a5,25,25,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_36ed2e5619bdcf68,25,0,25,0,test
amp_vs_without_amp_evidence,H50,2,H50_69f79cd47008d8b7,25,0,25,0,test
amp_vs_without_amp_evidence,H50,2,H50_0c1f569d40f109fd,25,0,25,0,validation
amp_vs_without_amp_evidence,H50,2,H50_8e470458b69b7cc6,25,0,25,0,test
amp_vs_without_amp_evidence,H50,2,H50_d0159d5f0f2ac2de,25,25,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_bddb4fc3553e6ab9,25,24,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_55b97fa813c47361,24,24,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_185adee6f0b6df0c,24,0,24,0,validation
amp_vs_without_amp_evidence,H50,2,H50_74851b7198acbf0e,24,0,24,0,test
amp_vs_without_amp_evidence,H50,2,H50_e62fee266af7ff7d,24,24,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_892752be8dd69555,24,0,24,0,validation
amp_vs_without_amp_evidence,H50,2,H50_586f6fda32499209,24,0,24,0,test
amp_vs_without_amp_evidence,H50,2,H50_e9816a339732983b,24,0,24,0,test
amp_vs_without_amp_evidence,H50,2,H50_ec396228409e732d,24,24,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_265dc45596406fbb,24,0,24,0,test
amp_vs_without_amp_evidence,H50,2,H50_7d86b1592ea148d8,24,0,24,0,validation
amp_vs_without_amp_evidence,H50,2,H50_3cbe1517483ec315,24,0,24,0,test
amp_vs_without_amp_evidence,H50,2,H50_3aeed80ed5ed6e6b,24,0,24,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f7e4ae4e5d5c6fb0,24,1,23,1,validation
amp_vs_without_amp_evidence,H50,2,H50_a5c833f108a11bf1,24,22,2,1,validation
amp_vs_without_amp_evidence,H50,2,H50_b7a05544590da0d0,23,23,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_07387ede1ab6fa26,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_45314164b93e2653,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_1d38bae3918e9912,23,0,23,0,test
amp_vs_without_amp_evidence,H50,2,H50_dbb96ac3e900748f,23,0,23,0,test
amp_vs_without_amp_evidence,H50,2,H50_24d43f13c0f7e40f,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_97b825ece51ec2a4,23,23,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_8ca1d2c1d95be2c4,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_3db156eb86668aac,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_44b8a9c52bb9be33,23,0,23,0,validation
amp_vs_without_amp_evidence,H50,2,H50_d9d1ec3d69232ef8,23,0,23,0,test
amp_vs_without_amp_evidence,H50,2,H50_ff91207ccdd1f2c5,23,1,22,1,validation
amp_vs_without_amp_evidence,H50,2,H50_dca5f22553cd056c,23,21,2,1,validation
amp_vs_without_amp_evidence,H50,2,H50_905a13c2b0505bed,23,5,18,1,test
amp_vs_without_amp_evidence,H50,2,H50_2356d46796c4ddee,22,0,22,0,test
amp_vs_without_amp_evidence,H50,2,H50_aa6deed63407b2d5,22,0,22,0,validation
amp_vs_without_amp_evidence,H50,2,H50_e381c060b5cfe5af,22,0,22,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f7df74efa993aa92,22,0,22,0,test
amp_vs_without_amp_evidence,H50,2,H50_ac7de4636b8bcadd,22,0,22,0,validation
amp_vs_without_amp_evidence,H50,2,H50_cd84d77f3e50036b,22,22,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_c81b86e2a724931a,22,22,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_784b902b0edc7b37,22,0,22,0,test
amp_vs_without_amp_evidence,H50,2,H50_0dfac22f5f035d57,22,22,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_6a0ae8ff655041a7,22,22,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_1cfad24f533c5f31,22,22,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_ef91a7ac1e469229,22,0,22,0,test
amp_vs_without_amp_evidence,H50,2,H50_38351d4840c8854b,22,0,22,0,validation
amp_vs_without_amp_evidence,H50,2,H50_72391bee0fb89d85,22,22,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_5977c1a45feb8dec,22,22,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_f4732294ea5d2cdf,22,22,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_52609bbb9caa74a1,22,21,1,1,test
amp_vs_without_amp_evidence,H50,2,H50_73a7241a418910c9,22,4,18,1,test
amp_vs_without_amp_evidence,H50,2,H50_351038cb2c9bfd79,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_f22fb5b70769e518,21,21,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_0d645afd30e777b1,21,21,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_256e0039e0a8bfc9,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_3b031649989a660b,21,21,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_70731d56095772b8,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_e7ecd9bfa68e02cb,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_f9668405acb8fce6,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_2a65f91820a0eb7d,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_8ba7c90cf2d1e547,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_daac9c72e5031f16,21,21,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_dfc18f2b495d2b04,21,0,21,0,test
amp_vs_without_amp_evidence,H50,2,H50_6407b2ed6e971d5e,21,21,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_b2c183b257bfb6d1,21,21,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_dd0a7244fce6c5b3,21,2,19,1,validation
amp_vs_without_amp_evidence,H50,2,H50_151fac2caa393e4a,20,0,20,0,validation
amp_vs_without_amp_evidence,H50,2,H50_bef72fbabaabb337,20,0,20,0,validation
amp_vs_without_amp_evidence,H50,2,H50_b7d9b6f0b64911f0,20,20,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_32ad4d97584594d3,20,0,20,0,test
amp_vs_without_amp_evidence,H50,2,H50_b5c83de2f1db91b9,20,20,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_18387af9d4d07f8c,20,0,20,0,validation
amp_vs_without_amp_evidence,H50,2,H50_35ba3745c3176822,20,20,0,0,validation
amp_vs_without_amp_evidence,H50,2,H50_13b0ec3c72dfc076,20,20,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_183a3fa97551d03d,20,20,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_d22a2080b298e4b9,20,0,20,0,test
amp_vs_without_amp_evidence,H50,2,H50_462a85b14c91db47,20,0,20,0,test
amp_vs_without_amp_evidence,H50,2,H50_0cfed0c118946d62,20,0,20,0,test
amp_vs_without_amp_evidence,H50,2,H50_e2f0d8e64da59131,20,0,20,0,test
amp_vs_without_amp_evidence,H50,2,H50_e816e18048445ba4,20,17,3,1,test
amp_vs_without_amp_evidence,H50,2,H50_378752ef14bd9c9e,19,0,19,0,test
amp_vs_without_amp_evidence,H50,2,H50_2828da5c85c510db,19,19,0,0,test
amp_vs_without_amp_evidence,H50,2,H50_177a4bc8f9f523f7,19,19,0,0,validation
