task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,cluster_id,cluster_hash_sha256,representative_sequence_id,cluster_size,positive_count,negative_count,positive_fraction,mixed_label_cluster,minimum_length,maximum_length,median_length
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_ce05129a2bdf74a7,ce05129a2bdf74a73ffad5d009f1b36834a26924f90e8d2d84be65006238fb1a,0bd229185a0bf109338fee1ff5e0a442bc6253ef1f48c8adcce89675a60193f3,52,52,0,1.0,0,38,45,40.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_6432c904236beacc,6432c904236beacc2dfad179729fcb02000c3b60c4aceaf55fe1a0a88531eb53,2905271440f43832eed44e6760d2047ffbc8d08250dc2ddf03000fc281d10d5b,51,51,0,1.0,0,37,37,37.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_caadc1d199b360ed,caadc1d199b360ed9d041654bccf46ef880efd13fde637d6a60e235ccda91e9a,e7c3d55ce3d1d351d9317749a4aeefbc6dc4f664708cb45da2a30f82aeb1e8e8,51,51,0,1.0,0,20,23,22.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_66406d5312cbc69a,66406d5312cbc69aa4744e83d539099b099806f5a222c1127877d56f1ce61d86,05b75e063860c8ad56a3c986912b75015e0db1b2342e3dbb34d4705619d72e5c,50,0,50,0.0,0,77,83,83.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_23eb668d9ce2c5ab,23eb668d9ce2c5abc761e0ecb4b3e352f625650d6b123c2f96204460595b5b58,a8a13563966f666399e0067cacbf22f6622d4e09a17d169812cbb187a788b985,49,0,49,0.0,0,12,17,14.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_2aab94e0c39025cf,2aab94e0c39025cff146963fdae1241f7b4f95aab89cfa70f236512913ea8565,469eca78dfb012589386d4fb1c2d4d0f8cf3708e450f6f9a596c1a0b224395a5,49,49,0,1.0,0,42,50,43.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_c33709dc5e5b2cac,c33709dc5e5b2cacecb8fe125cc17a59f06ad097352713c10b4d4db86dd1c51c,5859a0bb8daa359ef2f38d1fee2b99102351116a0c541b962717b51bc34eaa2c,49,0,49,0.0,0,63,74,71.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_200eeb7f54dd8294,200eeb7f54dd8294bbccb24809b5c08d0d304e9e78b0c2db1f3d0ca493a1ff06,87ceb0eac884593db5a4be8b662ea4c6920d41315d3e6ece6ad6b0cbd7f8ab23,48,48,0,1.0,0,23,28,27.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_7a3792eaf885c4b3,7a3792eaf885c4b391648af983ff6d28f70bf5df08df2ef47537dd412194b15c,654128cd328cf3120be0344d4d4011668e78162d0d1607c623a8d828a0de5a1d,48,0,48,0.0,0,28,31,30.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_fce8ac508fc551a4,fce8ac508fc551a4f50a67e7fb631b6fa4afe104fd126c99aeae5231435af917,0522bf2eeb397353bb39aca566f4c7f024dae1201d228a8e7eb5bee0cad29e31,48,48,0,1.0,0,19,22,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_268159f9769a49fe,268159f9769a49fe60db67e5b6478cfccf71104a8393933a81199ea3024dd14a,70badb9733f63d6cc31394016cd8921aeca5ad1ae02cdbcac80281221c298772,47,0,47,0.0,0,90,97,96.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_8fd1e97313165020,8fd1e97313165020b5ea76d72eab22da8a2eb11e4816809436d128a8086a42f1,e175cc6fdd784c2ee20ebe3441d74fb1a1481849b4848fdb052499af431fe939,47,0,47,0.0,0,114,126,115.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_f585314ef0e4763d,f585314ef0e4763d5b760b7386d62bc89a24be233b54fbeda906ef84ce1a1652,e35888e657d77f4417c6cef66101119277d083d6160f8141c8b73fe265742562,47,4,43,0.0851063829787234,1,34,37,36.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_3785e15a2fb3d76a,3785e15a2fb3d76a1ac84054a22cd8ff6cd441a9435a1623212c38acb8c719fa,88ad33881b879528b1f44ee7ffee7c28551f8abc783374ab8ae076d4faa6f942,46,46,0,1.0,0,27,27,27.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_53111f4540c2a5d9,53111f4540c2a5d956e5a050c71357614f187d93b542dc50fc00f9984c12642f,4e302dde9201aaba5981da2e8213ee0144c82984ec3dec6fab0cab11c615f4ce,46,46,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_b345280cd52aec17,b345280cd52aec17ec9087139fd25f92ad26941acd4bc309ed512781d9e18b83,daa26c931c73b09be823eb6ba56951234270a1c36c6b34a246118d58ddec3681,46,46,0,1.0,0,23,26,25.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_faa2acfa86040d8b,faa2acfa86040d8b31ed3f6a951cf5a48fe93ae3cb665827a1d7e654e3b24cfc,50a178d41d33da8467ad2898c9f2e7e179681901cd80e2d775bbb83fdcd56307,46,46,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_98ba54b12edd76cf,98ba54b12edd76cfe52364cbbe483cf68f1f99a36049ba220c8dbb02a066f241,e2297cd577af062d87c6107e7b00d80ed140898e35cefd8d000901e1fab805c9,45,45,0,1.0,0,17,17,17.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_e1594a4ce351a3f0,e1594a4ce351a3f0762f3c1fc099032964ef1ade75ed6ab48097e44dd185aeb4,034131ac10897a4037b6032a8cbebd54f2c7ebb11fa03715b5f149bb58906769,45,45,0,1.0,0,17,18,18.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_e516d27418c758f7,e516d27418c758f76b703318ba5f8229f1ceb00235d632dd11eefc0e66ce744a,e725e7df1fe2a1bc3926cd4fe9d3dae5cfcac35c24c44d580f5d6d979ac714a8,44,0,44,0.0,0,107,110,109.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_eb44500917ae687c,eb44500917ae687cc8350a1c2fba03532bf29fd8dbb6ff18389678cda9055c63,256db0248f8a3e320cc7579247bdbbb458173f4c8c1b6fa1ee2f512239510f16,44,44,0,1.0,0,135,149,144.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_f064130f588cea90,f064130f588cea907d8925125acd4d5b869fa19487df973702576c2b938cb216,e339dbab9d9dc5e9be8585bf92785455df823ac580c93737158f7f91d4072456,44,44,0,1.0,0,63,64,63.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_1088e3a047302bc2,1088e3a047302bc2b7aeb276512c8914e8dd762a043936aae5c592d161699f4d,93ccd06d4ad4072cb723ce1684ae2436519ba971804b0a4e025d141f162a8996,43,43,0,1.0,0,18,21,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_fd7b465da56d0ec4,fd7b465da56d0ec4f11bbc70989b4073354f9915112bd67996a218eaddac88f3,1a834a6d9f7db69b64a2a90b9238009a5ba2574b617799312323f340c81ce629,43,8,35,0.18604651162790697,1,11,18,16.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_50adc2a71c235897,50adc2a71c23589772a82011d2aad952e7b35d6809ab36397222e46f652a3051,451fd3270d1d1472e4077c29291906182a964747c01b208184f6be7fc30431cc,41,41,0,1.0,0,34,44,38.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_6534c78a4bb3e694,6534c78a4bb3e694c54fcb6bdbfeb4287be9e779f1b81dac0e7193747a11feed,53535c2506aea03c148c5dca4901f72b1367401348b633274ed42719b55e44e2,41,1,40,0.024390243902439025,1,40,45,44.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_8521bd5c7545fb77,8521bd5c7545fb776c56a28e19b85967784e10f5d46e7883b754cc00f579497b,e73cbd5dd763133bc6a6e864240bc443f5e0723f469f613076698cc7bf2e41c1,41,41,0,1.0,0,22,26,24.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_966306d4991654aa,966306d4991654aad509cbe4fb359570191d8edcf6ea86cc0b1a0a22d883218b,770362fd2349e1f8bce4c0f68d0b1786a4606fb73dfc11abc6e229cc0f18d80c,41,0,41,0.0,0,45,50,49.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_b3e9d7f05c73e913,b3e9d7f05c73e91365b7483d53de460054cc73793371cb1f015558125caf3905,7bb904941908fc102737bd9ae71d0a31e9838b2c85e06987130ee8203f85ed09,41,41,0,1.0,0,36,45,40.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_bacc6c450e9ee99a,bacc6c450e9ee99a328103fae60d4f4ae04e6fda249401d10cd6d3caa248138f,8273f8e792fee2b36ceeace092b3c982ed732debc3602da4546cf98289bd44bb,41,0,41,0.0,0,55,60,57.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_bef8f2971f99f110,bef8f2971f99f1105e479f02d110370169db604ca55648473eeaf40af5beee37,4271234762b47b5fdb8e5757f90ddb87a79d5281139ad1e9872c23b8596a34ea,41,1,40,0.024390243902439025,1,37,41,39.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_f568db2baafc075e,f568db2baafc075eb340668a1633260b4d5e634dac71888db067959d86f0c507,5e977796fec3ca7475b3a370db3597a85fa0e7ced60747171de51e147605d8af,41,41,0,1.0,0,83,95,86.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_ab0b5a218787afde,ab0b5a218787afde4a5dcb592092899a1ea2dda77bedd5af8b50b67c08fa6fe8,a1a772294a551559dc1dd5d5f8260be58599b08ace644665307809afb52fbedf,40,37,3,0.925,1,23,27,26.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_6c0bdbcdc6f2c3da,6c0bdbcdc6f2c3da66c5edf6ca63c9724e8c01525f70f03caf60fd6de90bcabd,8324d9f80dbf0f5e448ee150d29914d3475c645d80677426abc9750d0c142ba1,39,0,39,0.0,0,129,146,140.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_a4d6a0454344f559,a4d6a0454344f559159e61fbe667bcf2f6b426834cb42f9eda4cd5c0752fe915,309e7dfe2eb2a43438f1fba3060ef6077e5f6893e679d1fbdd2c15434e8c5147,39,39,0,1.0,0,80,85,84.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_e54ab477490f024b,e54ab477490f024befa7eaebc09767943a273a2da54ca65e05688ae4e1070361,d94e318bc61c9e9238c94e56ef351c125c245cf925b290ff2e3cac2632770b6d,39,0,39,0.0,0,114,120,118.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_12dce0b39d80950c,12dce0b39d80950c58865e3ec495f71c5b5c2612864e8da4c61f43977bb8ac3b,e6715c0834822f79cb63df239e50564e27f33c6c1c9904ec73b5afba78e0af61,38,0,38,0.0,0,20,20,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_28b4aa930e66d1c0,28b4aa930e66d1c0bd5b607f8837595d16593b665e43f8a766bb4a898c9ebba7,6137f1a9953c83a382fb5e2378b8966b577d06d8d9b9ef8158695d7608b3fcf3,38,38,0,1.0,0,19,22,21.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_537e735d011d68ab,537e735d011d68ab7ade1ee3f891fc9f234b4c620415e782a87f299ff2bcdfb7,b0f9e5b94a571c16e30e3cb2b407277ecf2a036272d61e968eedd5667b4d4205,38,0,38,0.0,0,34,41,38.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_631672ac475bbf8f,631672ac475bbf8f68f278912adb48e7c46c7dc51f59b46f1f347694683bd88d,0e5911023e3dd2b00ca061646304ba2f540d7bdac619a802c771b47b05714d8b,38,38,0,1.0,0,128,130,130.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_bb43c5b5040f068d,bb43c5b5040f068d1f6bb25265e63d35d165eece2651cc7ce3a738a905cfea00,9477cc1892cb6c6681e7e054a6909a952a6aaba7759c3acd21e75c7a9c0add2a,38,38,0,1.0,0,27,32,28.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_dc61ec49de45308b,dc61ec49de45308bb7760c27e5b0586b4dafdf7b04636934de5b45fd64f8a7ab,056643dd91563ff8abaaa212f953b72292b44f7abbce01cd0255fa37a0b4ea9f,38,0,38,0.0,0,117,141,136.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_e71987d7ecbd07a7,e71987d7ecbd07a7e630b8794aa9a8a7da406f87a1bb92a759061f360622337e,582d8146ca4421b5943bd6d47423e0c867e5011bdbc062edead01223a9bddaa0,38,0,38,0.0,0,22,22,22.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_2dc17356b1b0e385,2dc17356b1b0e38542955f0df5eafba6f09952e3bdb13ccf9e321a828aa82982,3fd8e6f578a05d3b0f35fca138c90aa0b90fbb66d16da2cd30732e408d501e48,37,34,3,0.918918918918919,1,46,55,47.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_5839c8527c3ff562,5839c8527c3ff56240731c37509cf9db2e0729399613e51d03f3846e68faa1c1,848703ee6bfbac40491f474e950bdf4dbbaa7434a761d5260cc48918c57fd041,37,0,37,0.0,0,27,33,29.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_70caef74014c4cf4,70caef74014c4cf48dfb0bb8373af87cbe52bded55cf03755ced9c03319d8ca2,676ae087e3d3369ece4db7d7c71d54d4badb2ab7f0dbc813414f3b903e9cded3,37,0,37,0.0,0,29,33,31.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_bde399d9c160d8a5,bde399d9c160d8a51e82fe61440423d676f1f8831efb642896743a1f39600e8f,7aa5c470328beb7a8f590e1f3706365c1b7e7ea2d33befe7ea67dd827e997a2f,37,0,37,0.0,0,91,95,92.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_0f5d9af8594f4e4e,0f5d9af8594f4e4ef491ec89c9193f678849fa88ba2f1dbff2e49be7b77347be,395bb547e1628ae2759f5533efb511b2f5dcc35cab7eea5a18e0589b95cdc47c,36,36,0,1.0,0,31,47,45.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_0fda5c0a3e84be53,0fda5c0a3e84be53f18e76edf13e878dcde7aa1b76c65407a82d3feda6ec5170,e1f431f6a6389f97e2bb05daa779959e892dc758f09265ca5b4a40b2d194181a,36,36,0,1.0,0,24,24,24.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_2308c2294f472468,2308c2294f472468833d1b868c31dea187122384c615faf18e3a5772e1c43c7a,73963c27f0fd5336c01e7fc631ba0733910b1a4c04ac2aa15ae43d93d59af9f0,36,26,10,0.7222222222222222,1,37,38,37.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_b6b4fd09213d9bf4,b6b4fd09213d9bf420cbccb1b905119fd32361f1a269698a7062471f9ede3e32,aae198a878f70b28683d288ad68337f6dc31699f8c8368f6ef562de14cae2906,36,0,36,0.0,0,75,80,77.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_54d2b9983ded139c,54d2b9983ded139c240d550c201a148a672277a8b8705b74a8208dcfa5d745f5,669783072ca5ab19eba2795deec13175eb2be64525be0852768491b79eb51485,35,35,0,1.0,0,18,28,20.0
amp_vs_without_amp_evidence,H70,0.7,0.9,H70_7718741440f17c5f,7718741440f17c5f723886e06766261e98b57390747eae3bcf707e159aaa5d33,c3a5136158cdd325986eecf7125a8481e4ebc3cd413dc2e0107cb6696bbc5700,35,0,35,0.0,0,29,32,29.0
