task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,cluster_id,cluster_hash_sha256,representative_sequence_id,cluster_size,positive_count,negative_count,positive_fraction,mixed_label_cluster,minimum_length,maximum_length,median_length
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_d16b2c56ab4e73eb,d16b2c56ab4e73eb3769f5548600bb50e59bcdf249340eab27371ff7fddb5c41,bd0ecacc7387f2b84b2b9326f549e75bb73646540c016a5a9d94679254de5598,192,192,0,1.0,0,18,20,19.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_1aad85985c665b4c,1aad85985c665b4cf501746a3221e60879f44155c84aaa4e68257ec02ae26588,f1257d336456140c43d0d53776b13641b199e4d70d626ff4b45296242654bbc3,179,179,0,1.0,0,10,17,13.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_1e191d958d2b34d3,1e191d958d2b34d3c3e01e5690adfa5c39aa0da66c9ade3a22e298d9a20986c3,b366297e59c9e6fc62e471ff0693c0bbb2423affbc604883b3989786ac88943c,177,0,177,0.0,0,72,97,79.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_06c4bbaa0498e74e,06c4bbaa0498e74eb8c22f5e145d66a4336a2cb1421f7a2c075845f293f58ba7,92422838768d93c2a92bd907538bf1811519108242615e76efb01a8fbb9a784a,168,0,168,0.0,0,24,34,28.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_57757108c14576d4,57757108c14576d49db1667c0f1bd8e44a0847a1cb51e59060378ad0f8cc68b1,bc4c00a7ecbf8d72f55f0f3accd30ac7fa871972c1a4c8050e8526c162a9988c,165,165,0,1.0,0,96,100,100.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_7ed1f3f0a6bc9e1d,7ed1f3f0a6bc9e1d9e602ae3fa3d8570e88563b7e08c7cdb572d0cefdd5d0917,376a4903dd7c2cbe5193038f9904278a173154faf63fec14beba75da24beb3b3,165,165,0,1.0,0,55,70,63.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_2de4c6676a557fab,2de4c6676a557fab5caee5b03ad2509ebc6e3328d125a9d496d83966672b7388,dff86baefd471c5f554618532ee443c3f8f2b8796a25cdc1d72915c9e8458ddf,163,0,163,0.0,0,63,76,69.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_dd8752c5ef3c3e06,dd8752c5ef3c3e0669d37356190a730cccb35aeb18ecada88e890052b912ac0b,10b3a1638ab19d76b4a6abc1a3fbfd7e3b30c0aaf17b256a496cf65677d53d73,149,149,0,1.0,0,26,35,29.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_8bd4e87c7c758508,8bd4e87c7c758508fab37c358f6ecae2371cb3ffce764deff5bbb2c8e4deddda,056c09056b0496c24747cf35e5437681a5ceb291fe1f95eeb05cc86c7dc2638e,144,0,144,0.0,0,15,19,17.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_058519e2baaa87f8,058519e2baaa87f8bee37747ab59d09e67f798547d8cf18a2e04554731b6175b,83c7b2e850688176ceb837d56f96b085bdbdd9fa3327c6eb175d0f6b23fccdec,140,140,0,1.0,0,80,98,88.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_f8d40adef59f7b67,f8d40adef59f7b67306b2397a84e22f396b9a9c13e4f3de0b4db32d2078c0f25,8299e422b3badb17bc23f4374b594b41f688d35f3bfd81b479c2e3f1a8072f27,134,0,134,0.0,0,129,137,131.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_09047dd4cf3a4846,09047dd4cf3a4846761e56bcf8a383eac3c0e4d77a7a1619056b35db8512aabd,c72696376e73a63db840b9806eb543846a3b2c191f4c2acfbf9a25620f5cc060,131,131,0,1.0,0,34,44,38.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_6517a0559a47e153,6517a0559a47e15322e539d921a879af3f19374d96f2ca420b648368f98f0110,a798b52ded9561021e3b169e81741f69626340a3a9f7401984e5391f376922a0,130,0,130,0.0,0,66,80,69.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_2a3113fc352ba15c,2a3113fc352ba15c55355f5c259b6bc96fc5ef1a52313caf7f099a18d55f162f,0a2d47ea88a8d9ff3750a78c745078c83fd587dba67e68105bdff6405e0eeb37,128,0,128,0.0,0,21,21,21.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_16839aa580cba989,16839aa580cba98927a69952f5a40e3c8dbe9a166aa5e22251c573551ed580d1,bfdf0f42e76087bc557e3700bab041b1e3ef9a9fa02e722c605d3d9d42043923,125,124,1,0.992,1,84,124,101.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_c6da982e5601356d,c6da982e5601356d891c3b576ac0ee27700368112bc99f3d7a992fba58316fab,3c4a49f0d3c08d27c6b0e956dca18c0210b32adaec46c4d07d2e1c09471f7509,125,125,0,1.0,0,55,70,64.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_5115142e587746d4,5115142e587746d4206a82d4487493bba16677aae8df0ebd366b4857dc3a9324,cde1a14808840a1172cd009832fc458a8e7919a9d972aae1b6c5c0a164210de5,124,124,0,1.0,0,84,103,94.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_91907537cbca44cf,91907537cbca44cfdd8f0a6045a458c08294e5cc734027cc69e14836608a5b0a,fe905a333d2f2366276a63974417766d3216ff95148d17d0dd564d0a5a23950f,116,116,0,1.0,0,33,39,37.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_923a51285fcbb57f,923a51285fcbb57f176ecf2db05d0149c923d3fbac135207b740a97dc6e8328f,da4dd95f7cd738890064328dc3410268144048019daee6226346d928e6562237,115,115,0,1.0,0,36,48,40.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_27460a30e93344a5,27460a30e93344a5251fff947db266b62cd4def6d8e918a91c60391fc4d07de6,5abe713f7b8f491b04f4efddfb5527a02218ba8f90c95c7feaf4db5d5a80c242,107,3,104,0.028037383177570093,1,77,90,83.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_8e279f3a4c1fe36d,8e279f3a4c1fe36d1caba09ed2d649e5989dbf3fa21f6d572841da9863683a47,aee3d502296714669ff7b03c6465cb78c4277242248bcea8807589161c21bf3d,105,105,0,1.0,0,21,26,23.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_b3534319586b0500,b3534319586b050017e078625c95d53a951c015e723a3ee555d54d18fd69aeeb,d542eb3235548982cb233b9ffeddf78306387bef2caf419032995f4def6f6641,101,101,0,1.0,0,31,47,41.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_85200d16edd4b700,85200d16edd4b700fc409cca575278470a521e823e71bd077a09a3a109c296a6,0d4afd8bab6e0b4825a2a26d26081ac5fc36db20f7d4c901e7cd49abf7effe16,98,98,0,1.0,0,40,49,46.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_88f323a746347adc,88f323a746347adc173701673b90257a78575d5053019cc1b70fec851dc8791d,24fd589f3f71ae906fd3165b68b6b547aebd0f49410a065ad2904f620343beda,94,0,94,0.0,0,56,70,63.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_6458bc4b3728a02d,6458bc4b3728a02ddc8497110418b1f1155c6a1d5762c58eb6cf36ca854e07e0,6532bf53e23af897274cf6243768795ac0d9f5cdda1452b3cf7379fd285685f5,91,91,0,1.0,0,32,42,37.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_880e078969a44498,880e078969a44498214fa69285121404f2a59b7428aceb845b030c1adc8b3e20,cc9ebb3b54d3fa3ab0075b43bf21634711e2c9c2577c2ac02782b168c74f7310,91,0,91,0.0,0,26,31,28.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_4233ec45ceb81694,4233ec45ceb81694db7f914de97e5e185f00a65e802dd717b13982dc7ccb35c2,176c86e218fc23748aef9e876f7d6fde68d16d15292a69ce7e312747a466b7a7,87,87,0,1.0,0,16,20,17.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_e14437d64105f156,e14437d64105f156308f5d37685bf45635f165bf3e9da0758fbdae9cd809a028,a911055d54d7f2486cd58ede215839c6e9f44067c27468d12b298237a3971280,87,0,87,0.0,0,32,41,35.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_2ed6fc5ba57deebb,2ed6fc5ba57deebbd2aefe11b3f93b1c2d97df733637d6f5202287c1d79c8a0e,9549d9dc339258d476ca2b1cd11de358c55e64003f319f2f39cd3a418cfd976d,80,80,0,1.0,0,25,27,26.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_8d3875fa0606d727,8d3875fa0606d727b536a7af10b124a61b337a870e580056954adb8b80401e1c,395482cbbf69a1bdce904b3c3bce5aa8602e80a2faab1cb4f0a0a7c3ace721dd,80,80,0,1.0,0,119,131,129.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_2659c2aea0ef8187,2659c2aea0ef81873f2c226ea441357b8567ce010fe080cd3a3b71f05639ce1e,c9ac1d1e16c4c5399a7245804c99d94b0570d9f068fd44465edce07c6ef22fa6,78,2,76,0.02564102564102564,1,34,44,37.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_29c63bb663df6712,29c63bb663df6712347ca39b38cc97ca887ad93fc22ddf6a33837dee60c3a6bb,def55d5a8ff71d60cc5c3ef9a41446304aaa81af2c7c94f8cda9dee4f0353f99,78,8,70,0.10256410256410256,1,23,31,25.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_6dde6bbc88a8e2af,6dde6bbc88a8e2af573d226f1b788d0f46168d187911a10793b68eb090d56153,30380b0cc3ad1ed119b04be2989f04be67be0eb9cbf317c6c2df61dc0cf26f6b,77,77,0,1.0,0,34,45,36.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_0c48f49a1f605dbc,0c48f49a1f605dbc8e48a81bbee21d1b969bd9befaf82bdfc8ae9b480b24cd08,0b887a50938d01eed6c72cdb9fc23fa6d7aca96e5420fe4dfa5c672947d4e17a,75,0,75,0.0,0,81,101,93.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_82b119c88c549f02,82b119c88c549f021b4dbd79aba0119469621daa4185fe75f0f63af58d1fcd7b,2af56b9b43f00ae852e42bbe731faf62313689aa234fb1af452853e942171f46,73,73,0,1.0,0,10,15,14.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_9be1a41466e0f581,9be1a41466e0f5819b350562450f00e64a8f5adeac7ceaf316c213a5143082c5,5ab63588a251d51f54eab5164bbe1e82dfc824c29453fbc91f0dc058888eb751,73,73,0,1.0,0,12,14,14.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_f5becca4c2180a29,f5becca4c2180a29ea87da67899fb2f87c3707571681b9f617ad3d3d9ee9bb6a,249ad6ea56bfc63d1af64c40346aae1bf88ff7e593be2223cdc64720f8ad3d55,71,59,12,0.8309859154929577,1,39,48,46.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_08a1cba9c02b74fc,08a1cba9c02b74fc7a19bf2ddab50b33fef99b12238afb0c38a5741bb0ceada6,22970e8231c2d52ee1c6077a28809d29e0561481180e876aa2292d2a67845db8,68,68,0,1.0,0,18,20,19.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_3d3a3df68ef48f04,3d3a3df68ef48f0439962632dd49a39662ce16a2cea2dd8badbb98a22a7b293b,5e3bbb344b241aaa1a26a651711a5f51e530102c5f726d203113b5790985aee7,67,67,0,1.0,0,15,21,18.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_48df9f2bf7a890e3,48df9f2bf7a890e3017f4a1769d3ab47f4c7794f5dc95f19b0045fcfa919e8db,6e7235cf2528cbdb96f31bdfdb169cf550c8a9ecf66d52f0d516db57b87f537e,66,0,66,0.0,0,14,17,16.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_371b1a1b2b05231b,371b1a1b2b05231b77b0bf1377a4921004ad12887a909d8629e2b41b8776eb60,cc99e6d40503c334cb8d0b22ec32654cc994d5f168c9caa4e98ac7f913f10c9d,65,65,0,1.0,0,18,21,20.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_6439cd6ae575b225,6439cd6ae575b225911998fd550204c3c7d35a022015bd6ec028ede03fa4f2b2,1b0643ee0e5c31ada894f0a799beecb028806385fe9144312928221925d49448,65,65,0,1.0,0,12,20,15.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_96e1a4347fb9572d,96e1a4347fb9572da6b49aa090ecfdc67c1a5c3de2a04081b4bb824bc332d1d2,658bd22f789e197a3c147e18b7e4f8a3b8aa599a37345e597cbb8b01feed3f15,65,65,0,1.0,0,41,46,44.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_e9c37479540e7c6f,e9c37479540e7c6fdda62ed12a501439634d4aaf620d338e27d4aafbb403e2dd,dcb96194483ede9553de1f046f65944054f1c6facc186c7f70c63e79fbb55445,65,47,18,0.7230769230769231,1,90,99,92.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_523ecdb4e4a68fe7,523ecdb4e4a68fe7d4081c83aa03affd6bcec2d9e224391710a2417ae2bb1ff8,9a62030e7986611425ad4d66977b3969d479fd50d2ebf5dd4bbe481474655bea,63,0,63,0.0,0,58,71,63.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_7c4ba6d53a033752,7c4ba6d53a0337529b8b7ec8afa61a8ae0d54536b8e9f9865c9ab1ecb7ae8a93,f06280d386a8a23385dea431dc56b71442465e04963840e6d88eed4f26a4c968,62,0,62,0.0,0,83,85,85.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_e1951ac847426f75,e1951ac847426f75038f5033459348b080aebb6cd5b65380d9c0499dc653d400,eb8bf8b9f7a7878db79e7353743e4798e67f9340f44a972cebb024f36ba19eeb,61,12,49,0.19672131147540983,1,118,124,121.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_b3beb49467d726e5,b3beb49467d726e5f1830d20ae3a4775c57253a008118e9860b79ca98c1ad32c,b10e66fe6c68c1c94ef24ac8b8fcc5d11bbcf0bdaeaa2eda742c0e0b0625af1a,60,0,60,0.0,0,44,53,48.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_c132865e016fa7ab,c132865e016fa7ab006064bb68b19f74031985b8e694172012bf25ccd3c44d1a,7fe5b5aa542e72af54b3d6658a65ac9365a3adf7a0ca40f7a09a57b0ec6e4796,58,58,0,1.0,0,20,23,22.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_31995dc15b4496ca,31995dc15b4496ca564bc87d931898b73848c47542afb97ec28d24b2dd47b667,5ff7e82ca9255bc81f30b05388c906725990d073cb514e92466d63b9db90857a,56,56,0,1.0,0,31,36,32.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_b71d4e002a901dfa,b71d4e002a901dfac6d1def30b5edbea4b482643786eef3ae1cf4611e7ad62e1,0fd3e3fb364486324fe509ba73e14164e44b36efd5f0a6ffdd608a7257835bd2,55,55,0,1.0,0,41,50,43.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_d3e8677bbdcad3d0,d3e8677bbdcad3d041b038aeff60af663d630c54263fabf699330c0c1d3753ae,3fd8e6f578a05d3b0f35fca138c90aa0b90fbb66d16da2cd30732e408d501e48,55,55,0,1.0,0,45,55,47.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_9d9e8928477d9318,9d9e8928477d93185b450d9e0c8f243ca92f934f66d509a9c6123b9a97a41e35,70ca8900509bccceee80cc1fd85b266cd6f6ef74436db9f53a5b9f8a9b79062a,54,54,0,1.0,0,126,142,136.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_14845079ec036be3,14845079ec036be319388aa2796bdbebdcbb29a71773d4f8c5956692b0d291d1,57ee2b69277828a58b4e5246b8d4cae4bd6ee9a8e2c00e2171e2f131fcfbde29,53,0,53,0.0,0,44,49,47.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_276218c235dacad8,276218c235dacad8507cd79e2365ee3225bca68f57782220db86d417985bf752,0ee126c34cb0d87c2b98cf13ee2eb1182f864a5643ba4c30196fe5b810610b3b,53,0,53,0.0,0,34,42,38.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_91c05f6df1d137e6,91c05f6df1d137e6196c0a26e7df8190b50cacd8dffdfd4fc7e354c912e05e4c,1d69e31eb631972a585b8a924bc3b67fb3a2aa0bb7f14ed3541c992aaaa57fff,53,0,53,0.0,0,107,113,109.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_3c8ec385abbfc1d2,3c8ec385abbfc1d218f99a3a2297911e1e0fe2fa0b59b1ba9396dffdab7142ac,17b452e9ebeea4e48845d2a1a0fcfc66f3ce93aaefe89f9b2a2dd05bd6581c71,52,52,0,1.0,0,67,87,75.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_5301450a8b6fff4a,5301450a8b6fff4a0c03d601c6a1c45e6a37688f8c4d7fa2dc4f6fecec8882e2,445e75f66652087fef825816bf413d01f44e54065a78f44271dd22afd3f0dc7d,52,0,52,0.0,0,12,17,14.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_68f35917f50a7054,68f35917f50a7054585b8e9e6caed514d498a7e90ac8d2997d4eb3639904f111,790c62f6e8af6eaca31381c78e26eb4ce1e0b0abdf916a4385fe00fc8a694e39,52,52,0,1.0,0,20,20,20.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_824feccec49d0d0f,824feccec49d0d0f5c0d71c8bbad4edf91afa08d27fd88e07684c668fbb8ff9c,497d22fd61a04fd036aff8d773545365799f7d7be8428d6cce5c7b16b33b1ca8,52,0,52,0.0,0,70,81,76.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_90d17e4527c5565e,90d17e4527c5565e09d44b9321ee8bdaec3143f607272f8536442cb8249314e4,e175cc6fdd784c2ee20ebe3441d74fb1a1481849b4848fdb052499af431fe939,52,0,52,0.0,0,114,126,115.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_ab3f9412b0dd5b2d,ab3f9412b0dd5b2d29c705e31f6904016501273d72be5dd3b0855ae3310f7c32,2b8df1ac1980f3e889b9ec2f2dfba34b250a071ca41b659326b7e47d950392d6,52,52,0,1.0,0,36,36,36.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_c58531398a2f3784,c58531398a2f3784cfc9881dda0750ab0c5708e4c5c9b0d1e5fd8f1c58b780ce,6482bec532095d5ede94bdb4ade1622b9da32c5f4b3130a60ce806ce88a5cfeb,51,51,0,1.0,0,37,37,37.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_f077928ea7e0b693,f077928ea7e0b693db7ffba388ebcd29a02ae1f594bbe0ea72f1778698e70e22,b9dad9226a631f61bc1f537cb9e5f308397abed98ad2b30d2695e094e2cb811d,51,51,0,1.0,0,34,40,38.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_3e30a18dcd476add,3e30a18dcd476add585f6c51cb112789895055002b74805b9bed9e2809ccfd0b,f91b24e198dde467f744fa729548a6fe72d03add37fdba934a81d57966d4e109,50,0,50,0.0,0,29,34,31.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_f9812d9f218ffecb,f9812d9f218ffecbdc70a25bb2b827e0b0f7f5f61bac548a11c23e73c746dcf9,393fb56434563b2e312ed278259fd2f0596e1c430801d18cadc4828c1edce820,50,0,50,0.0,0,112,124,117.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_9c8817458893d7a1,9c8817458893d7a1725a43446e50812f0295a8438a6f8fbffd61fe3227d7c737,87ceb0eac884593db5a4be8b662ea4c6920d41315d3e6ece6ad6b0cbd7f8ab23,49,49,0,1.0,0,23,28,27.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_0eecf1b6911381ee,0eecf1b6911381ee898f391aab00fc70e441b165dbb6009477e670ac92e33244,c1d49ebce70d9312180479b825e4f8cdceb22906dff2646d166fb2f127904250,48,1,47,0.020833333333333332,1,35,41,37.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_96b2718fad00af1d,96b2718fad00af1dc1f3845998d7c6a83184f468c01a1e4d6787a868433fd830,ec7970ff8ced869d36855bc437a0e9eb61a4bbd53c54228232cf1696fbd8623f,48,48,0,1.0,0,66,81,75.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_e084ada229145969,e084ada2291459691e63b356063e02cf77ed57a96cf5a391728a721e9d2713a3,0522bf2eeb397353bb39aca566f4c7f024dae1201d228a8e7eb5bee0cad29e31,48,48,0,1.0,0,19,22,20.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_445c5e075d910a3c,445c5e075d910a3c9a8324f60d79e1cbfe66addb379331b36f12144f5d1ed8d4,daa26c931c73b09be823eb6ba56951234270a1c36c6b34a246118d58ddec3681,47,47,0,1.0,0,23,26,25.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_c733c2df2ef9bc87,c733c2df2ef9bc87a04cdb0c5764bd6321eb9d0a8d9a5a0c5a23534e42ebfb29,37dbab4218bd4a2a30502a218d90b90969968fa193e5c034cb6b38341f1a70e1,47,47,0,1.0,0,18,21,20.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_1d52ab526a4f0a1f,1d52ab526a4f0a1f92f3ad5a67224089e53e5178f560e5f2f5c215462509ee6b,50a178d41d33da8467ad2898c9f2e7e179681901cd80e2d775bbb83fdcd56307,46,46,0,1.0,0,20,20,20.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_9d56eb0b1649e4c8,9d56eb0b1649e4c8d1de8c1ea9da9bb34b3c3d99d535ddeeee33c6ad2777d82c,a52932a8b5aacd275a1d86228af7297628b1c630372d9fa0b992c35a10ba8ff4,46,42,4,0.9130434782608695,1,56,70,66.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_a3963898c08a1c02,a3963898c08a1c0288ddded2af6ce313048f116f3c1f4b3b6a75a150b747476c,b51d0885e8fa99c6634ca279e3b0d5a7a04feae761534fcd752f4d2e2b2d1675,46,46,0,1.0,0,27,27,27.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_14cdf4d9325fedb3,14cdf4d9325fedb373137e216cf1a22a71961cb305fc49e414b42b36fc538744,872694cad4e2d9ea32d1423e1fe3e879e2c0f68a40451463b9bf15580a2eb67e,45,1,44,0.022222222222222223,1,56,65,63.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_3b1df10477edc9aa,3b1df10477edc9aacaf8623d0a324e0cf3c05dff37010e584734d6c9154b205f,256db0248f8a3e320cc7579247bdbbb458173f4c8c1b6fa1ee2f512239510f16,45,45,0,1.0,0,133,149,144.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_4d9d94ae8dfe4fc6,4d9d94ae8dfe4fc693145eaf42fb348be375f1c0e9d7dabe097ca5da1203c824,038b8423f57b7166ccae393caabb6635342c6d6538bb397a5fd3c04dbe970d39,45,45,0,1.0,0,16,18,18.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_717424fe244f3b0b,717424fe244f3b0b280871f7efcbc3c6cf621a9019ee5bc2256ccd3ae08b7cd5,120b8f47459160ed99632dfc3c2c8fee8e81e763c63d06d2b1237624ca6d8634,45,45,0,1.0,0,17,17,17.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_b8bd9a0432e69692,b8bd9a0432e6969212f1d86fd714519f67f7f78d63993991d8afffbbe94df450,9d8642979f8e7dec2779529b0c0015a54d84e5b6fc6389b266aa9b5e3b7e73e9,45,45,0,1.0,0,23,26,25.0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,H30_395492b1e2b43b77,395492b1e2b43b7740c0b5e775c64756a734e779c5e39bc879f8dcea7ea24e46,0dee8c530a89f4b7394485a00c0d447f2e6ea38342f8e3c2b41beff772211246,43,43,0,1.0,0,66,86,76.0
