task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,cluster_id,cluster_hash_sha256,representative_sequence_id,cluster_size,positive_count,negative_count,positive_fraction,mixed_label_cluster,minimum_length,maximum_length,median_length
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_661d4efdd8f035bb,661d4efdd8f035bb5bc4f9d012f5711bd0f16ef74a47e9f3f6cc6ad013f4792a,42c6313e94e1dea02bff2979606f3e4af9fecf29a21f5ee2f58edec04798cc98,62,0,62,0.0,0,83,85,85.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_f6cdad4089127790,f6cdad40891277905f7beebfdc2eea673729fbfe44890b35373a9009c41f2bfd,6d4493c0eb557a05b0d1cf6fed6c3c9b2c2080db52b90b84c3c08f9dc4cbeaa0,62,62,0,1.0,0,41,44,44.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_4be6ba66e08e7ec8,4be6ba66e08e7ec8aeb7ea57b14489b1bb37ef5781b6c267afbfa1557f43c837,52b77a68d0558e299ec32216a0e8c3f143f2af3382b46bf27ff88270b941151a,55,54,1,0.9818181818181818,1,15,19,17.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_8daae7aff76430b3,8daae7aff76430b3b90c2057d266d980224681e8f050994a60282b9fb8eda5eb,4acf791a7ca1cbccde3902a50e4ef96d5f536562590b0aea60bda8599e1d982d,55,55,0,1.0,0,66,68,66.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5adf80ab36f3ae60,5adf80ab36f3ae600d1f1e1085bfc6466c0049eeb167f711be51d54f21404d51,80e0f3537bbef7777d4659af87bf27925feaa1bbc3514f8a8a3ef216d97f64fd,51,51,0,1.0,0,75,75,75.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_7f920dc72a3c9049,7f920dc72a3c90495e98428d3d8cda6362c24673ac5e5f5e83bf1783f5f02a98,d5c64ca27cb794daaaf81fdc0299bed91f1bc5d40c5857914c2d921631fb95eb,50,39,11,0.78,1,29,31,30.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_4fcf530a481fb1a0,4fcf530a481fb1a0d5f8b913e6f82e8d23f094e1ec988e1bb42009769272a3b5,59252a4e3d7d2299c86df7ebd8ad26825d14bb8efa4a69de99033c7200fd0347,49,49,0,1.0,0,19,21,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_f7613aa82c83ba78,f7613aa82c83ba786cf72672ec032e3f80735c4781fdc938f0e7585d92bf530a,2905271440f43832eed44e6760d2047ffbc8d08250dc2ddf03000fc281d10d5b,49,49,0,1.0,0,37,37,37.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_1e0b6c9ba896e5e9,1e0b6c9ba896e5e9466aa65d229ce82f665771398cc744da341b2ec9da534438,738c8b0e8cc26206a075bc48aba6f6d3aaf975782beace9ba8dffcee7f0059ac,48,48,0,1.0,0,21,23,22.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_8d327a375c31e524,8d327a375c31e5242c232ba66bf1c48412b0fe1185e5ef6b0954fadff07541fa,d802306dff077405d74473cf6b6bf06cf77734e57ca0e6eb5cadd491c09a64d9,48,43,5,0.8958333333333334,1,28,30,29.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_6afa9c94b97ae06e,6afa9c94b97ae06e3774925b30671ff82016bb683d23da01d9e710cbd279c797,b4b5a2315c725f83e10ad32797f941d12a5eddbfed4e7d2b5ea52a89adecaad9,47,47,0,1.0,0,16,20,17.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5f9b5223fdada589,5f9b5223fdada5893e3cec7279a9d7e26c9a42ac0cc5fa60a2cb5a005264472d,43cc9319a118fa55f8fb6c1161052227fe6f3fa4bbd317d300817701b4aa7776,46,46,0,1.0,0,25,26,26.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_703096daefc7796d,703096daefc7796dbcac74aa84dd6ced71178a268e81ee80bb04ce100477d334,009912e6ae905d56c97f9e48dce78f06a7561cb7bfd81a81a5ce979b35370d4c,46,46,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_0797ad11cfe824d2,0797ad11cfe824d21fa951f91f53ae29fa2c30b975ab989d17665c134440915e,a9c2fae2903ab726be921f81a812617026fbdabb76fae18f82148aa0679b3f64,44,44,0,1.0,0,17,17,17.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5566825a5824a0fb,5566825a5824a0fbbae10a25c1d95b62a7c4ad05e81b4ed8713b156ff2b62b20,eb970051c11455d60328b7a53685569146673709bf42fbd069cbe5b3889c7925,44,44,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5b609f30704c3b1a,5b609f30704c3b1a39a5bd0be4d6c4ff702546d8ca37819c24fbf0d6d14d6606,5a7a64ee945126366a285a8cb361ad415a07ed32805c34d8fef29dae9d937108,44,44,0,1.0,0,18,18,18.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_98bc37901e5ade14,98bc37901e5ade149ed891a53d82b2097e61ce949dc8b4b2cc9a892382fd738b,29d91e1221aa52e1946f29a9296b30633d8e6041e435a71b2d60d2e92747f457,44,44,0,1.0,0,22,26,25.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_112f749eaf0143af,112f749eaf0143af4fa4b581a2030ac80c7fb62ecbd242bdb73884605709343e,edf2b2ab1211dccb35864d2c289bf38b968f156a9018100d115b78399bb1ceed,43,0,43,0.0,0,60,61,60.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_84b41df43f493dc3,84b41df43f493dc3ccaa1945ee8a1dff0396e08056e5a383955428c137950c77,aee3d502296714669ff7b03c6465cb78c4277242248bcea8807589161c21bf3d,43,43,0,1.0,0,20,26,23.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_9d6f37ec8a7fbddc,9d6f37ec8a7fbddccbe726e66afb728025543127123f4bcf85b210148ddd7d20,613ae2247f3e0a59c1c42510d2954a60ba46af9b5a1a88625cff9dff43c68ec8,43,43,0,1.0,0,35,39,37.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_46e0e482747099c1,46e0e482747099c185e0d436df34b2294c7f65fd9b7a4238edebebcc781398e2,a2925b9f2ec8a38d290fdfde014b414900d443b52f9606ebe2d4bae6addbace6,42,42,0,1.0,0,10,14,12.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_4d6edb139986e665,4d6edb139986e665f6a14888549887397b8dba31fd53de43f9b370e8bb5c4bb3,e11238d9ed8c8bb85fefb7a6b59b235ca9d16ba43082a57107925673dd289511,42,42,0,1.0,0,42,48,46.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_0e637ad31dcf5a67,0e637ad31dcf5a6790d8e0a8bec740aa50694aed80dc79c4391e3cdd043b05e9,62f67ad8a0f92135b5642296f34d7e5f4472691e3df93a173bae9d99ce8a8ad1,40,40,0,1.0,0,17,24,23.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_02df0f7901c19209,02df0f7901c19209c2d9a414fcae5fcb303a4f081d03f79f5dc8004bfea13e5a,ff0bce5c803e50b95a271bd46c4296fafcf0dd7bbdd50c1d7a3245b781a99db6,39,0,39,0.0,0,129,146,137.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_04888fa655f63ad1,04888fa655f63ad1c37e6de9da855e71b8f553d3f710fee7a6d7728715db712a,b22a05504bdef3884dbf499ffbe97313aa3ede6af830e28a4de7efd50e250ac1,39,0,39,0.0,0,16,17,17.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_12d6223218520493,12d6223218520493eb4136c4c8becab5b8e87dda43a68a81587c9b48ac587ada,28bd30ca112258f2aaa22da83c63711f7a202774b715573fee5a44e54ad28759,37,37,0,1.0,0,20,26,24.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_80715625b7558f61,80715625b7558f6110247c1a2924a88d9f135cf5c2e4b46194b9f78b251a433f,144ef53be3ec0c40cc0756e2279ef266d3674be46ac35119399173f58e65cd9e,37,37,0,1.0,0,19,22,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_ec82d8d4e039917d,ec82d8d4e039917d9168d5b8ecb0439056f4e11d01d79b78094c29b7ba3774f5,667227c99401538f4328a3af4969f4f79f3c94e594d89a10711d1beda01358fe,37,37,0,1.0,0,137,148,144.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5ce56bc3f52ea719,5ce56bc3f52ea719c6c6ed798f930600b92fcbdecedcd977c3a0cc7a2c0362fa,9873aa1f93e987bbfb24d4106101b8435e4dfe61bb88838fcce339abb0e4affa,36,36,0,1.0,0,24,24,24.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_0956a4b4afe65e3e,0956a4b4afe65e3e8eeda005fd9af3534b46b4307063631634ff65a14c6b5bec,1a834a6d9f7db69b64a2a90b9238009a5ba2574b617799312323f340c81ce629,35,4,31,0.11428571428571428,1,11,18,16.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_28449262a8929577,28449262a8929577ae64ef74064239e66cc48e38c4ed5ac5978d9b504914246b,669783072ca5ab19eba2795deec13175eb2be64525be0852768491b79eb51485,35,35,0,1.0,0,18,28,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_c10761bdd5b0d8cc,c10761bdd5b0d8cc52552c732a587c37e6850a8d2059e3a71072013bde2380f7,f32bdc65cbc770d8cbb94eed7621796011f19c23de636bb7b06c619e2cb3cf64,35,35,0,1.0,0,19,21,21.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_e908ad608e69332d,e908ad608e69332d2375562f941ad1a8a0c0036a2ad8d12dd9c34c7c0ed1c4f6,47072cf6e566eb1f6ede80cfacf5575fba7f32a582cfb6c59d63d9be23b28433,35,35,0,1.0,0,16,18,18.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_efd15cd2754235dc,efd15cd2754235dcd6740e17aae919f5b927c3fdd39f05479a0f2ea46adff46b,282488096457b13293694485489b40cb4e4f2b30d2360667ad3a2c6b6e55b052,35,35,0,1.0,0,16,22,22.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_8ce84eaaf6fdae7c,8ce84eaaf6fdae7caad8f0a74c29bf2c1d30faf2a807d532da8c99b06a77c40d,a1a772294a551559dc1dd5d5f8260be58599b08ace644665307809afb52fbedf,34,31,3,0.9117647058823529,1,23,27,26.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_8e6c10d45f9e29e0,8e6c10d45f9e29e00ace7f867e0587bfe9fb1ba33b53367c422d3430ffa549d6,6bd3b6a756eddd23fbe20c594bc2e6b01239b079f6b0e8b0ca5c501c2988ab7f,34,34,0,1.0,0,15,17,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_9f826fae0bdef31a,9f826fae0bdef31aaa68724e368c87a4852a9c09cf705374fd3703581e01c815,ee1706e37c9ca86c8caeaf23d36a88222a105c96a376b031efd063fbef630cd7,33,0,33,0.0,0,36,37,37.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_526cb69a3ff7cb22,526cb69a3ff7cb2219f7c89cf17901c5693b11847822ce8468c728a977f2640d,07c46c355f853e8c894add969dbb0e73465a7f7a5d7d7201efc430ac4664b6ee,32,32,0,1.0,0,32,33,33.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_75581015b418c17f,75581015b418c17fe06f0d236e5162d008bd64924afbb4fc200c17965421e37b,770a1e293ad9cde508308619e07b880a52ff08daf32dc43436c554a135228c22,32,32,0,1.0,0,25,25,25.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_7b8f786296e3c12b,7b8f786296e3c12bb27b70584c774e35c0b8c7d4555c1cbec282740edd7ba45d,84b31453b1de8ae8401ad822119fee8ffd4493f4a4d40e65062129370da03e0a,32,32,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_17a2827c961615eb,17a2827c961615eb72bb14732a2fabcd3be621bb53a9f887a1fc7ddb5159b403,4f47a74c8b3866764476243a9d59ce6f7dc955071bff0ef4ad761a12387b5d56,31,31,0,1.0,0,24,28,26.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_1dd6f044f01e98aa,1dd6f044f01e98aa22522b0d4d5b5a4e78e24b20b97fff3c2f75a93937a076a0,309e7dfe2eb2a43438f1fba3060ef6077e5f6893e679d1fbdd2c15434e8c5147,31,31,0,1.0,0,80,84,84.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_9fcb1b8ef9e4ed83,9fcb1b8ef9e4ed8364d436f976580bdc9c9afd5ea7fecffb9abd27225cccb4c0,ebddc3b1caf9aefebb30bf919921682631acb2a82695e340b3c0c20511060e31,31,0,31,0.0,0,22,22,22.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_fa32dfc493cef620,fa32dfc493cef620eae57e71b4d78ff7bd05e6db8ef54639bfdf68696d20463e,3a8f711fa26754d44517faf24317609b3de3c69042e547031c494761e0e3afdb,31,31,0,1.0,0,142,144,144.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_ff8433526a4b8540,ff8433526a4b8540cbc93ddab6d145ec3a15aec2aad0db562b83e5c9ae6aa161,87cc08af8e1dc02f67348f030619b40f074196bbf5384912256f4e56aaf8e727,31,0,31,0.0,0,80,83,83.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_2627c57e44fad7ce,2627c57e44fad7ceab311e7f1a60c8fb6a7f4af8fc918cd703156cd77adc4f3e,d020887b082104d07326860727cb702f1e4c348b1a87714767420df7729240ed,30,0,30,0.0,0,102,111,109.5
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_717a06d17aa33390,717a06d17aa33390bb0b171ef51f211d856b72e06767921d6bf2b62af3ea7163,7281dc2e241682bdb2651ee904510197453840b8acee7e238e1f0c00a7371b48,30,0,30,0.0,0,37,41,38.5
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_1bbdfc0c0bdea133,1bbdfc0c0bdea133d4b9c277f79c9845299394c3217a7f1accf304dc5296e782,406e6f91dcc7ae84edd21aa89282fd6c3972bcaf45a4de6121c03ddc2c47a01a,29,29,0,1.0,0,17,20,18.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_a30021b46a39b5bb,a30021b46a39b5bbeda6a155172a51be9e1020cfee6b8c5869979d338408537c,092964303641d2432c95bcf10c2834c0252866ddcb8b4f5da900cf2fab9a3a82,29,0,29,0.0,0,12,16,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_40f6ece8b25204de,40f6ece8b25204dee6fb352349142c30334004dea7fc83cfeab75112c41a3931,e6a4107c1cf2c72f8c6585ea7e2cf70db797ba9f4cfae9c042c072051b8c3f9d,28,28,0,1.0,0,23,25,25.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_76c1dd7a59ae8dc1,76c1dd7a59ae8dc199a949b3dcdd97003347b8fe94af262ed3626ca485bb13c5,a50cd12b7fc8520a1f0495aa24fa72879325b220bb47b8a36682af7feeaa8f06,28,0,28,0.0,0,66,73,66.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_77a819a5a2912eda,77a819a5a2912edaa1f500aa41adcf8b1c4c52db5b9c0ccd5e3820a9713b0e11,8ca34e38ddfa811437c573fe01d291376e613e0ff22c53fc5dee755a948d4e63,28,0,28,0.0,0,28,31,30.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_e995183dee3b2834,e995183dee3b28344655ed100277fd60539851cad85fdcdeea63edfae905e69b,d4c33af7ea2e8b8384c737ae4fdf3ab710a1e3af88e83f7860c26fa972195d78,28,0,28,0.0,0,42,44,44.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_f68d84d9575743d3,f68d84d9575743d36ba514416a3b319c7cc6b129f4a05ef5aa8e3bea14ed1d85,040fd60efa196b7934d076293016ad4ce227977fef62cf01b7ba9e8f6fd83467,28,22,6,0.7857142857142857,1,28,29,29.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_1550adc185ce9ed4,1550adc185ce9ed4d0880cf448ae9315adf322f850bc4613c72d32ae2923e513,def55d5a8ff71d60cc5c3ef9a41446304aaa81af2c7c94f8cda9dee4f0353f99,27,7,20,0.25925925925925924,1,23,27,25.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_526d1c38a427c92f,526d1c38a427c92f1840cb300fa39b67a9426e9becab73a50af8d5b869d7bb4f,edf30b949eb4dc25fa0bb0ea4394bd24af532da57047462489c737cc3123d6c0,27,27,0,1.0,0,13,19,19.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_70b8f7f69693184a,70b8f7f69693184a6828ffbac1d116b5ad6db64c7172714667820a2a6080088b,3b4bc96e87e8601e075e55b91bd44d660c90166e88979ce078c0d0eca6a5c821,27,27,0,1.0,0,10,15,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_ae74c751606a5e33,ae74c751606a5e33cde663e8f4875e1bba5b1203c60e4ecb17a8ce35d91d3e03,45a1d427491de62f174f0283cabbcd6620495496238fd544b8844d5380128d0d,27,27,0,1.0,0,33,35,35.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_af3d74b47d8ec221,af3d74b47d8ec2212d0d705f5485eafa8dca539c7cfc112b33dfed7b4f9ee0c0,6b237807a7ee916d0d565959689e09146f9ae86afeb48fc1ad9d6d94ddd2ae32,27,27,0,1.0,0,124,138,126.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_b6fb612a9ccca30f,b6fb612a9ccca30fd32e37dadd4bfa2abacd6c76d78f50d543474a3f818d4800,7c542de2307742fa8089f2da79dccd2cc62eb3c18922521fcbe6d78018d3066d,27,27,0,1.0,0,20,20,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_1cc50d98210baa22,1cc50d98210baa229cc9ea07022b403d08f37c15f13c4ec75f1015c878229f5a,0ea94e04c1159776d4a94af49129c13002c1a8f8aac34d81856cd8bf28646b16,26,5,21,0.19230769230769232,1,12,19,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_26886a4aa03d9ca2,26886a4aa03d9ca25f84154923f33f0d81318de6d4692df59b12347db6d441a2,2208b761073c4911ff96c7ece647796c9d14f61064c437533b68737d41fed01f,26,26,0,1.0,0,14,17,16.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_278fd9adbe93f736,278fd9adbe93f73656fb41befdfca389cbf287f7aa03492f345af1ba0c23b48d,05ed36fe093126ee20cb2ff216d4e9458079755578b074f760a938ec59f12cd4,26,26,0,1.0,0,63,63,63.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_719ae6c71b4c39fc,719ae6c71b4c39fcec400d464cd82815318e6fdc483085dffab36a57bd8b3ec8,53c83bfff7d632fc07c8e145fcdeab8fb999d84050042593638553438388b578,26,26,0,1.0,0,15,18,16.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_81531ff9cd730604,81531ff9cd730604fa425ce31e857f9f8fa30e5b4ba5467f780b813b9ed33c64,aaca7c2dd8318a58b751d4d2d8593650246d86467fb4cb0d96d52a38126684d4,26,25,1,0.9615384615384616,1,16,20,18.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_a6e0c35f147e9c00,a6e0c35f147e9c008dd9d313b69fc7c198e067c3f0dbd01dffdcf0119ff462e7,11233b67c1a4ca6aa84fafdd2525770a4823ee499fe1f51769209e79b5e4ccf5,26,26,0,1.0,0,24,39,37.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_58469a10ad6376ee,58469a10ad6376ee913b6c31b21e64ead45e2a719f936d04a8c90f8d2370b9d8,7ff11bf91a4cd4a09ff1252fc0ebaf8aa3dab3fac17692685700acbf316dc5d0,25,25,0,1.0,0,27,46,36.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_5b8e8ee914239f31,5b8e8ee914239f3153eac29622bdd14d607a3bfcce614a56403ef7dda07909db,20418a0dc29d02a7bd86d329e3cff57be238141731218b74efff2aec058b7348,25,0,25,0.0,0,15,15,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_ae7ac1115332a48b,ae7ac1115332a48b48b4b999232090752b848f25652e1b8c995a3fdeb2010786,67dbf74c239fd0af8a5375650f91c2c2484d517f48ec676d2372a7cfbc5822f2,25,0,25,0.0,0,13,17,14.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_d660354aee47b9b2,d660354aee47b9b2a3237e3dd59b7c45c64fe879892b9044a64483ecfedeeb28,56903cb4be5e90f81d8dc28737ff61b8afc2fa7f52de7df867cf4677e926eaf4,25,25,0,1.0,0,20,32,28.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_da99b2b72839e1ab,da99b2b72839e1abf011433d442a9a19a6ea15f1d5e9e2ad1514fb32ca0a2f74,9089b201139099db0eaedcb685e111fa09f9495a102c9b75ab1fe2dc444dc7b0,25,25,0,1.0,0,43,44,43.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_128e5958d3cfe9a8,128e5958d3cfe9a8e4ecd22b3ca88d917bd05153f648c2ae8cb050a234f91eab,e35888e657d77f4417c6cef66101119277d083d6160f8141c8b73fe265742562,24,2,22,0.08333333333333333,1,34,36,36.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_7161965c0641a11a,7161965c0641a11ac971bd3d76ca0d83531641d3cea54a11cb4beed0db93cbba,da10dcd74f38be923be27200b2291e07e30a7bae77cc334d363c42b2c24fa577,24,24,0,1.0,0,18,20,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_909cd92d80a0268b,909cd92d80a0268bea29169d94a2b64c4a2cd0a5281325f4a1245e961ca9cb1f,41b4696e275958fca86494a64b665b91580d22402a610debe54ff91533a67384,24,0,24,0.0,0,35,35,35.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_3381228a3d7a57fa,3381228a3d7a57fa4b69f6287bd0801502039a00976b16137222724082c85e43,d345b7a355826962cd97d750f7668373027df9a783c4cb98b4fbeb25ccd14a92,23,2,21,0.08695652173913043,1,16,21,20.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_4a7b0031d67f0e50,4a7b0031d67f0e50057c5d7f2e964be615cbdf8788c8717647112bfa8a7289e4,041e97916eef44c42de2102645928166b18c00930754f2e83683ff519952e93c,23,0,23,0.0,0,14,17,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_74c42e4949ffa91d,74c42e4949ffa91de9600c6f597c57435c5d8f9aa80f0aa810a61db081a94607,efdf8ab5225c07984ad4b7985b5f83bce799204bfeeb0a13427f066308bb6dbe,23,23,0,1.0,0,27,27,27.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_986253d8518a01b1,986253d8518a01b137d86c6dbe9e9466da2368a115e80b7b80426ad6690fec5e,f032503bef65906abb6181b116367ffdc2cd14e2ff0e940d6a3fbf2e7c50adb5,23,21,2,0.9130434782608695,1,13,15,15.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_11d90361dd735480,11d90361dd735480e39d98683c0e0338f2c7c230da8eb94e04c1b45cb150e607,58045e118ab070c9ad6f33e6eef4c79d34530a9075ffc21ee8d09a6e4503d579,22,0,22,0.0,0,39,42,39.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_353df7a95fc9dc19,353df7a95fc9dc197bd0071473fa3c8c892509dabb88946b2640c25f30ac599a,55d04f6efaa2ca481261c546c9aeb3a7278509a196521da0408c7dcaaed2a417,22,22,0,1.0,0,18,23,21.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_36f4a1bbf04bb64c,36f4a1bbf04bb64c07914ad93789ea62dc616c3ff75e8f5fd6eeb7a6191716ee,cb8a91c761ae54012dfa963f996093fba0e1cd44b703353c0add9a470a179fd3,22,0,22,0.0,0,88,95,95.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_45d8e8ebbb7ba502,45d8e8ebbb7ba50235e66fe690e39e3e59cbf44ee5ce3dff4ede7745db641888,436b203bf37886743c62d73ca866a85b44a2ce083e3243d72bbde1a6245c6202,22,22,0,1.0,0,18,20,18.0
amp_vs_without_amp_evidence,H90,0.9,0.9,H90_7cbc14301ab4a1aa,7cbc14301ab4a1aa174aa1cf1ca8de446cb1faf63b445133994102a8874a38fb,625303a8b1358fe320f287b33f8d404a478fc231dec177a8a2957174cac32ac5,22,0,22,0.0,0,32,33,33.0
