task_id,homology_config_id,seed,cluster_id,total_count,positive_count,negative_count,mixed_label_cluster,partition
amp_vs_toxic_without_amp_evidence,H90,0,H90_0a7d22e5fc8b5dd1,25,25,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_819bb8d11a450dc8,25,15,10,1,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_8e85ba1a4b815156,24,0,24,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_8ae813a25f621cb0,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_b8210d62d603b4d4,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_9244687b9ca46235,24,24,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_abf9a18107c65833,24,24,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ebd4c9868dc5e4b2,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f70f0a85f554f5e9,23,23,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e34506bbbcec48cf,23,23,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3e30154b7ecdc1dd,22,0,22,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_68d105b1b71741ec,22,0,22,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_0c09db2737d23cca,22,22,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_567d69a7c8e720e0,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a073c436d89b3a7e,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_e807c8c11cc5deea,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_b2b92d0418507ca8,22,0,22,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e34f28b53dc2ab72,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6b8dd09110283dbe,21,21,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_741de4797cccc362,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a1a24d8bf10c9a5c,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_fd1a25f47901cf97,21,21,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a27762847e9fde95,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a4c4db6be8d026fb,20,20,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_738f0da162556681,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_686fb5e6409e2217,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_77bca82146df7758,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_65841f79716a1b71,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c811dd3dc7bde6ec,20,20,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_abd952a638fc186c,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_9c8169e2237017f9,20,19,1,1,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b5e0b35a6f2e2446,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_4b3b782f2deded79,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_13985828b790930d,19,0,19,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f400a1e33f060460,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3c5fc6ad442524f7,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6d1393d02cc6963b,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c086bde79e8cb574,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b43c5ee9b4947ab7,19,0,19,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a9751f212571acbb,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b7d5117e6a23509e,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_867f85925621ab8a,18,0,18,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3a94edfb8ccbc900,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3acdcb52cf9fd492,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6a4735fae541a59b,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e232f6db553c9930,18,0,18,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_2bb9e618f0bd4b2d,17,0,17,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6260f7df25f997b9,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_d7e362daf20dbf61,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_4efb854f521ce964,17,0,17,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_777dcdc7e96e1a7d,17,0,17,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_d4dd4b2ba4423011,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_411136c3e1d21bc5,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6fe9d67f9ec8fe20,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_d96ad76d63004aaf,17,0,17,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_47370f051e5fa73c,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6bc239104f2117cc,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f279affb5521f12a,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_ec7e584472b7fe89,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_42db0d776700b138,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_4431f5f99ff32a17,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f034c0f5d1a2555e,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_9db33025f1536810,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_8365272f3a00789e,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_39d5caf10368c5cb,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_28ecd4f06be7c128,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_e83a5cf6e18d0696,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_5b3eab401b29ca66,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f996eb336b8edc12,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a62cf34c8a7effa0,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a81db1ff3271ee94,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a45f5b25e6db9d8e,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a68fd9cc6ff35d25,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_8a04060d344b7022,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_1f4a314d839f3811,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_d15a6a40d116f22b,15,0,15,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_594314f6c66bcd7c,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f2f88e9769f00403,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_810fc01a8f8414c8,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f54038a344d9fc63,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_8939b233bf976087,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_30459f719b7b335a,15,0,15,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_7c9dfdd88b45d1f0,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_208a0fa8da3b37b2,15,0,15,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_2564689f90463af1,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_348e8f1b34c61312,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c470d270cdbc8908,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_bc3786299ed0b1bd,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_ac2deff54971e23b,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f2a42f5bc77a57ed,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_3872804ae61d7ec9,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_b8574975d94cc978,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f377fa0709a4e735,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_fae905e90f9095b2,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3af06c18bc7fd4db,15,0,15,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_5ba93db7cb90e2f2,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_28eb5cf68552f1ce,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e5723c251d9914de,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6634402eaef75362,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_7333b2f45d26f10d,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_cd41aa525243e443,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a748be343dd611b4,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ab16096d50f898ab,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_8b93882e1fea3dc9,14,14,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_0a1054970f3d9dbd,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_2f3bfb939c6f9822,14,14,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6458f9407b155be1,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_5c44ca9d7a4e339a,14,14,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_2df46e641ed0ae33,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_1ae2af3eb952fea8,14,14,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_1bd6810f6c154588,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_31ddcc01d0edb0ea,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_600679071d5307f2,14,14,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_81aa9d46aedf51cd,14,0,14,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b45801a8e770e94c,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_cb2154bbca65ecc2,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_7c2f011ffe9a5138,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f1ede1ecc2ef5429,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3e83e3f9d19995ba,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e8b469995a9e615d,13,0,13,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ed91b6ba855468bf,13,0,13,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_9bb347b3146d1cb4,13,13,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_c49a562c7731339e,13,13,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_cd1ef05747f11a51,13,0,13,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3a4ed39d2dcda881,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ded39487490bce6e,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_652d5ee752f24cfb,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b3213769bb733a38,13,0,13,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_17d5030ecc633a34,13,13,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_86f4b827f3f18ba1,13,11,2,1,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_eaf66319a561bd7f,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_219f78517704662a,12,0,12,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c5e5225024f0f51a,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e8c6142ec0cd40d2,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_73a6d40521960c76,12,0,12,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ebb27de32891b316,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f9a78ad2dc345cfb,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_eb82b3e0e5fe072b,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6716cd8e1ab2da84,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3084f2b99b3362c9,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f960cc01a89894b5,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_01b62eaa50873f34,12,0,12,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_374d73b19b078afe,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_1858efe449437453,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a7d39b7223fcc88e,12,0,12,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_ffb92705023e5218,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_3bf7a842516fd69a,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_c4b6b183167dc95f,12,0,12,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_e9661519f6e7786e,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_954bbf6026337533,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_8eb8ac5bd9ea05c8,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_babe926138a7a1c3,12,12,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_ab368ebc69d54691,12,0,12,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_52e899ef8682062f,12,0,12,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_95d2eb8ce3229400,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a72e1f118e179831,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_70cb1af54cde119b,12,12,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_11b8e37c7e45edce,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_56c411272f33dabe,11,0,11,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_b28c3dfb93a111ab,11,0,11,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_f64432efbdce9f7a,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_c2c22cbf8d392fb9,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a1f810d5ca84f6d9,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b5635aea1c960617,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_923b5775692ac1c4,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_011b6944c521bf30,11,0,11,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_41fdd5bc00977319,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_bdd4042db2d280b1,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a4b1bbcd19753d28,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_a3289ed27ceb4e56,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_e2f73d6654d7693b,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c10d98dc6bf3c602,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_94d9287d57df4f91,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_7195b63b3b36c34f,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_f553dc86181e2089,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6125872541d0b95b,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_241199ef585f1cd2,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_9b59b63c9eb1214f,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_693a0e354bf483bf,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_89f7ac6ec2338752,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_a4cee2966ebce454,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_9332d9719b31d6ba,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6c6183b2027d9c84,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_31ceea9305352d9b,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_60681216de601161,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_05dab9100719c829,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_089f62bab9371a21,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_63486489f0f56b91,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b6a20b6445cfb119,11,0,11,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_83302b8f281956c6,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_756f5aa66ee96aba,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_99ed51bab7436230,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_3e56cb59555edf42,11,11,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_33b2db03fdbd4f90,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_5cd2d21bdd7ad0b6,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_bca86fbfbeaf7e9c,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_fb378ff118fdd652,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_677a78864f652709,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_d6d1bbe931580d89,11,0,11,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_2887e01b61d506e2,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_ffe7b70fe9e43110,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_1723042282d2623e,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_5659a02c2f305e6e,11,11,0,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_6b3e665ef8f82cb7,11,0,11,0,validation
amp_vs_toxic_without_amp_evidence,H90,0,H90_b5b5a7f05b38da68,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_1ef51836c31c5c39,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_105de54c40d9c847,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_89b10c4c70b49f77,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_b510a8feb50c5aeb,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_d073ef18c414803b,10,0,10,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_c3f2671a32ebc45f,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_6aa4d138347da396,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_8e8290fbd108f988,10,10,0,0,test
amp_vs_toxic_without_amp_evidence,H90,0,H90_9215550bfc2f44a0,10,10,0,0,test
