task_id,homology_config_id,seed,cluster_id,total_count,positive_count,negative_count,mixed_label_cluster,partition
amp_vs_toxic_without_amp_evidence,H70,0,H70_f39093d0143fdd1a,35,35,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_bee965f40fee8fed,35,0,35,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_83332da1fe35d21a,35,35,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_58cde7a8a579c672,35,35,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_608a68ed698708c7,34,34,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d05b6f4173b6a36d,34,34,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_0e6027656f5c58f1,34,34,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_77404ca17a7c57b2,34,0,34,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_0c451dfdc7289e12,34,34,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_f329136b5e1b62c1,33,33,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d1b609b828f59942,32,32,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_dcc64f22d6d1227c,32,32,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_f8afbab1d8237d6f,32,0,32,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b7ad843e6ed22596,32,32,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b66534eb6545e500,32,32,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_1f62f12c1d1ff414,32,32,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_f66702e5a5935f06,31,31,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d27e784856c415ce,31,31,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_6c902c16efb51ad3,31,31,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b122bfd04acf9060,30,0,30,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_a256189bf8830cb3,30,30,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_0d86b157e0486030,30,30,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_1b73593f30527a0c,30,0,30,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_5b6107fded31b13d,30,30,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a2dbfead8edd3a87,29,0,29,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_45137c75a8adc37f,29,0,29,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_0c946ef24862dcee,29,29,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_496a8a5b729f3360,29,23,6,1,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_30835e06a88af1f3,28,28,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_cd0d0b786985a7f9,28,0,28,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_8cd6b6b0eec26d8c,28,0,28,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_decaceb138d32f7e,28,28,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_5bdecf5df6c6881a,28,0,28,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_5ebd633dc55d22b8,28,28,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_13689705ae5107cf,28,0,28,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_2174d1d640d7540a,28,28,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b108e4855a81a451,28,18,10,1,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_8f6dc830705aaa59,27,27,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_154c9c7dddcc03b7,27,27,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_1e032346e20acf18,27,27,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_76918f304a3bfb9b,27,27,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_6758ca923e6e9432,27,0,27,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_e6514d3a99322785,26,26,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_5accf03ff1e8ea51,26,26,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_aec6f788f64e35ad,26,0,26,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_8bbe60a59cd3c008,26,26,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b4f3a2245a4e5245,26,0,26,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_34f9732a30c1a49c,26,26,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_7d5718b3575105db,26,26,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_5d5504ed748c578d,26,26,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_815f5f5305a5f9b2,26,25,1,1,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e9eaffa8b3397dcb,25,25,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a27e7803580ab8c7,25,0,25,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_76431b73f1440665,25,0,25,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_c63e544561776e07,25,25,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_503993f48dc89531,25,25,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_ca04290e4f797e7f,25,25,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_8e6de92eed01624e,25,25,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_6e8473bc9eb1793f,25,0,25,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e149e97bb7a76244,25,25,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_193444f2408c77bd,25,0,25,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_8b494b11121c71df,24,24,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_37d47fc2e1410651,24,0,24,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_382b056e0bab3d81,24,0,24,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_950be6aa072b78c6,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b4a039d69a5e923c,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_8b0eed1931649b4d,24,24,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_bcb7870123531e62,24,24,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b691a93d1a4c65da,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_1a7ad611e4fedcdf,24,0,24,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_7cca1ed80d3c8fbe,24,0,24,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_59ef4419669be119,24,0,24,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_1be4ea08a5a74fdb,24,24,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_901276719625e48d,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e0440e0f8997c6d6,23,23,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_ae72c4e9f2f6bb44,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_f7eb3ca920587825,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_41f3b81c28bb2e0a,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_c872480177f76012,23,23,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_6f34cb00c220809c,23,0,23,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_c46e51be8df5d075,23,23,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_50b3feda5e06e3f1,23,23,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4b08119c78784fe9,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_81f918b2311593c7,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b163b64094e0bafa,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_f983e39465924907,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_35e53254578fafbb,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_46014b9ed2b7eb56,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_04f8f6d3f18157d4,22,22,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_0eb43b7b2b0b392f,21,0,21,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_591266aeeceedf75,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_6991a3903e74c2f8,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_c335ac38b89b3ba5,21,0,21,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_653135aaaf50f26d,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a8f144857fc819fe,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_f676db8824870bb2,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_183a6c62ffa184b5,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_d0f7ed637a6f1aae,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_9b4ae1620fdf851e,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_07599123fb3257c0,21,21,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_7a512f7ed2bf0f5f,20,20,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_d65f81470e505b76,20,20,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a817b72a681a2f7a,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b6bb4de9fc854d80,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_be6004cba0746817,20,0,20,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a7ea18a0b600f3ac,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b3d8ad87bedb4c36,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_768c2bc24df6a9fc,20,0,20,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_9a722b406eb46e6a,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_14d4b2189d2f9986,20,0,20,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_26bb3e375ee897a2,20,20,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_cdaa3f0a76a9c8f2,20,0,20,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b34128fcca41f88b,19,0,19,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_058baa51fb89ac08,19,0,19,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4968abaf51f9b368,19,19,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_5c6c7312de84df15,19,19,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_7542b55973cae99a,19,19,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_3ba6f78fc4c5cf16,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_137fd888ec89ec7c,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_138beda4be8b8642,19,19,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4f80eceb28a3e209,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_a8c334bfec019582,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d67fdc588d8ee884,19,0,19,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_c62f36259b0f18ed,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_f6c04c5312ce47d4,19,19,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b6c39e90e034d83a,19,0,19,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_6042a5fdf7db3e59,19,18,1,1,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_bb42a0f60ac120f7,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_dc5c06d48192bfb1,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_84b40029a18362b2,18,0,18,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_f84b2b3505a9b738,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_aa8a654071172af3,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_5c53df09f0d762bd,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_d7e14564b44b881a,18,0,18,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_f253d19f1c356ed0,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_68f31e769423f750,18,18,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_424b101fddd8b67c,18,18,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_9145612925395f7e,18,0,18,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_c4a1d69a28d993b6,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_cd3b7b1c09516107,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_a94b1f41eecf36bb,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_a239734c22d327b9,17,0,17,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_8dc51f686912c0a6,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b851c56a0c31c562,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_26f52c809387c1a2,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_cd8a9ac0a06e0b31,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e8613c260d293eb1,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_81b34a80786942ea,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_94d3f20391fafb1f,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4e65b40890be2274,17,17,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_37ebe48ac5575997,17,17,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_f4c5f136ca7b5588,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_bdbd138d349e9f8a,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_9bfa3b0fd12d888d,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_adc8edcf96c9461f,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4f0750466830cb6d,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_bfe08bdb6e900227,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e46377770df4eb5f,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_3c49be724955dd1d,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_05b1739b8323d53d,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4b1962ada17aa0a3,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_069837e26e198fcb,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_93d1e133d11b085e,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b2d836541ab30da4,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_89fc644f5886d072,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_245d02d00825a139,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_428ef8a3f71c7202,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_841187a6590160c9,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_794f5036dd61fed7,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_121b4deadfeb554e,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_8a90a8651d0f3f55,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_904d2720a5a638d7,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_a9801aad760c8e42,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_524e7ebfc3c9338d,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_7f3653a8b37fa0c7,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_1f5a931d96564bd1,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_0555fb65597deb95,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_6b32cd77dc2d6df2,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d720053ed48b6556,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_fe99d89ed1d0efa4,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_905f5b0a964b2e35,16,16,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_d665651402b637b3,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_bc7c354091eb5292,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b33ffe66434cb095,16,0,16,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_e7debb9cb5066186,16,0,16,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_65d34746fb8d80e7,16,16,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_7d34008c0d0ca4c4,16,1,15,1,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_9b14c1e7fe6b3337,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_b2784d2721b6dd2a,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_b510af50d242b7c4,15,0,15,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_4259be05008ad322,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_173e0fd8f942656e,15,0,15,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_a9543e511a888f1c,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_bbcfe910db5c5859,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_770a4650363bb823,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_afb8be2fd9d8fadc,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_957dd031c89582be,15,0,15,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_db6d692ac0900a47,15,15,0,0,validation
amp_vs_toxic_without_amp_evidence,H70,0,H70_86f77c93b69a0172,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_40f022789df0c0db,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_3c5ae5e7d4a4e239,15,15,0,0,test
amp_vs_toxic_without_amp_evidence,H70,0,H70_5315ea99d2562b3e,15,0,15,0,test
